A0QSG6	RibosomalS5,,PF00333,,PF00333.20,,Ribosomal protein S5, N-terminal domain,,36-100;;RibosomalS5C,,PF03719,,PF03719.15,,Ribosomal protein S5, C-terminal domain,,111-182
A0QSP8	RibosomalL13,,PF00572,,PF00572.18,,Ribosomal protein L13,,14-138
A0QSQ1	PGMPMMI,,PF02878,,PF02878.16,,Phosphoglucomutase/phosphomannomutase, alpha/beta/alpha domain I,,2-147;;PGMPMMII,,PF02879,,PF02879.16,,Phosphoglucomutase/phosphomannomutase, alpha/beta/alpha domain II,,165-261;;PGMPMMIII,,PF02880,,PF02880.16,,Phosphoglucomutase/phosphomannomutase, alpha/beta/alpha domain III,,265-377;;PGMPMMIV,,PF00408,,PF00408.20,,Phosphoglucomutase/phosphomannomutase, C-terminal domain,,381-450
A0QSS3	Cpn10,,PF00166,,PF00166.21,,Chaperonin 10 Kd subunit,,5-98
A0QSU3	CBS,,PF00571,,PF00571.28,,CBS domain,,100-164 169-224;;IMPDH,,PF00478,,PF00478.25,,IMP dehydrogenase / GMP reductase domain,,28-499
A0QSY1	ABC2membrane,,PF01061,,PF01061.24,,ABC-2 type transporter,,627-848;;ABCtran,,PF00005,,PF00005.27,,ABC transporter,,365-512;;FHA,,PF00498,,PF00498.26,,FHA domain,,26-89 260-323
A0QT33	PGMPMMI,,PF02878,,PF02878.16,,Phosphoglucomutase/phosphomannomutase, alpha/beta/alpha domain I,,39-179;;PGMPMMII,,PF02879,,PF02879.16,,Phosphoglucomutase/phosphomannomutase, alpha/beta/alpha domain II,,193-300;;PGMPMMIII,,PF02880,,PF02880.16,,Phosphoglucomutase/phosphomannomutase, alpha/beta/alpha domain III,,305-426;;PGMPMMIV,,PF00408,,PF00408.20,,Phosphoglucomutase/phosphomannomutase, C-terminal domain,,446-528
A0QUA6	PGMPMMI,,PF02878,,PF02878.16,,Phosphoglucomutase/phosphomannomutase, alpha/beta/alpha domain I,,39-185;;PGMPMMII,,PF02879,,PF02879.16,,Phosphoglucomutase/phosphomannomutase, alpha/beta/alpha domain II,,208-316;;PGMPMMIII,,PF02880,,PF02880.16,,Phosphoglucomutase/phosphomannomutase, alpha/beta/alpha domain III,,320-440;;PGMPMMIV,,PF00408,,PF00408.20,,Phosphoglucomutase/phosphomannomutase, C-terminal domain,,466-540
A0QUX6	TPPenzymeC,,PF02775,,PF02775.21,,Thiamine pyrophosphate enzyme, C-terminal TPP binding domain,,426-579;;TPPenzymeM,,PF00205,,PF00205.22,,Thiamine pyrophosphate enzyme, central domain,,227-362;;TPPenzymeN,,PF02776,,PF02776.18,,Thiamine pyrophosphate enzyme, N-terminal TPP binding domain,,37-205
A0QV26	SRP54,,PF00448,,PF00448.22,,SRP54-type protein, GTPase domain,,292-491;;SRP54N,,PF02881,,PF02881.19,,SRP54-type protein, helical bundle domain,,204-271
A0QV37	RibosomalS16,,PF00886,,PF00886.19,,Ribosomal protein S16,,9-67
A0QVT6	FtsKSpoIIIE,,PF01580,,PF01580.18,,FtsK/SpoIIIE family,,534-735;;FtsKalpha,,PF17854,,PF17854.1,,FtsK alpha domain,,429-527;;FtsKgamma,,PF09397,,PF09397.10,,Ftsk gamma domain,,836-898
A0QVY1	GTP-bdgM,,PF16360,,PF16360.5,,GTP-binding GTPase Middle Region,,154-240;;GTP-bdgN,,PF13167,,PF13167.6,,GTP-binding GTPase N-terminal,,64-152;;MMRHSR1,,PF01926,,PF01926.23,,50S ribosome-binding GTPase,,247-370
A0QVY4	LGFP,,PF08310,,PF08310.11,,LGFP repeat,,59-109 112-167 239-291 293-349
A0QVZ3	FedepreprC,,PF02742,,PF02742.15,,Iron dependent repressor, metal binding and dimerisation domain,,65-134;;Fedeprepress,,PF01325,,PF01325.19,,Iron dependent repressor, N-terminal DNA binding domain,,3-62;;FeoA,,PF04023,,PF04023.14,,FeoA domain,,152-229
A0QW11	RecGwedge,,PF17191,,PF17191.4,,RecG wedge domain,,35-123
A0QWG9	4HBT3,,PF13622,,PF13622.6,,Thioesterase-like superfamily,,24-270
A0QWQ9	Chorismatesynt,,PF01264,,PF01264.21,,Chorismate synthase,,2-366
A0QWR2	N/A,,N/A,,N/A,,N/A,,N/A
A0QWS9	Guanylatekin,,PF00625,,PF00625.21,,Guanylate kinase,,17-200
A0QWV0	DHBPsynthase,,PF00926,,PF00926.19,,3,4-dihydroxy-2-butanone 4-phosphate synthase,,8-201;;GTPcyclohydro2,,PF00925,,PF00925.20,,GTP cyclohydrolase II,,210-381
A0QYB1	DUF87,,PF01935,,PF01935.17,,Helicase HerA, central domain,,658-853
A0QYE8	CBS,,PF00571,,PF00571.28,,CBS domain,,87-143;;IMPDH,,PF00478,,PF00478.25,,IMP dehydrogenase / GMP reductase domain,,12-474
A0QYF6	SBPbac11,,PF13531,,PF13531.6,,Bacterial extracellular solute-binding protein,,246-529
A0QYG2	FHA,,PF00498,,PF00498.26,,FHA domain,,76-139
A0QYQ0	Cytidylatekin,,PF02224,,PF02224.18,,Cytidylate kinase,,7-222
A0QYR3	TPR5,,PF12688,,PF12688.7,,Tetratrico peptide repeat,,215-317
A0R006	DivIVA,,PF05103,,PF05103.13,,DivIVA protein,,3-67
A0R012	FtsZC,,PF12327,,PF12327.8,,FtsZ family, C-terminal domain,,219-313;;Tubulin,,PF00091,,PF00091.25,,Tubulin/FtsZ family, GTPase domain,,10-171
A0R049	COX3,,PF00510,,PF00510.18,,Cytochrome c oxidase subunit III,,6-203
A0R054	Mycobactmemb,,PF05423,,PF05423.13,,Mycobacterium membrane protein,,192-297
A0R082	GlnDURUTase,,PF08335,,PF08335.11,,GlnD PII-uridylyltransferase,,342-489 854-997;;GlnE,,PF03710,,PF03710.15,,Glutamate-ammonia ligase adenylyltransferase,,85-323 594-834
A0R0F3	Pkinase,,PF00069,,PF00069.25,,Protein kinase domain,,19-275
A0R0W9	Glycohydro15,,PF00723,,PF00723.21,,Glycosyl hydrolases family 15,,278-601
A0R2J4	Pyridoxox2,,PF12900,,PF12900.7,,Pyridoxamine 5'-phosphate oxidase,,11-131
A0R2U6	DUF4245,,PF14030,,PF14030.6,,Protein of unknown function (DUF4245),,15-197
A0R2V4	N/A,,N/A,,N/A,,N/A,,N/A
A0R2X1	GreAGreB,,PF01272,,PF01272.19,,Transcription elongation factor, GreA/GreB, C-term,,80-161;;GreAGreBN,,PF03449,,PF03449.15,,Transcription elongation factor, N-terminal,,7-76
A0R2X3	CysMetMetaPP,,PF01053,,PF01053.20,,Cys/Met metabolism PLP-dependent enzyme,,11-384
A0R316	N/A,,N/A,,N/A,,N/A,,N/A
A0R368	N/A,,N/A,,N/A,,N/A,,N/A
A0R3C1	FTR1,,PF03239,,PF03239.14,,Iron permease FTR1 family,,21-285
A0R3K5	DUF1707,,PF08044,,PF08044.11,,Domain of unknown function (DUF1707),,11-63
A0R3L2	Lpp-LpqN,,PF10738,,PF10738.9,,Probable lipoprotein LpqN,,447-617;;Pkinase,,PF00069,,PF00069.25,,Protein kinase domain,,12-275
A0R3M3	CoAbinding,,PF02629,,PF02629.19,,CoA binding domain,,6-108;;LigaseCoA,,PF00549,,PF00549.19,,CoA-ligase,,162-281
A0R3M6	N/A,,N/A,,N/A,,N/A,,N/A
A0R4B3	FAdesaturase2,,PF03405,,PF03405.14,,Fatty acid desaturase,,7-322
A0R4G4	AIRS,,PF00586,,PF00586.24,,AIR synthase related protein, N-terminal domain,,92-206 464-585;;AIRSC,,PF02769,,PF02769.22,,AIR synthase related protein, C-terminal domain,,218-380 599-742;;FGAR-ATlinker,,PF18072,,PF18072.1,,Formylglycinamide ribonucleotide amidotransferase linker domain,,20-65
A0R4R5	CotH,,PF08757,,PF08757.11,,CotH kinase protein,,212-491
A0R574	AAA,,PF00004,,PF00004.29,,ATPase family associated with various cellular activities (AAA),,212-347;;AAA2,,PF07724,,PF07724.14,,AAA domain (Cdc48 subfamily),,544-716;;AAAlid9,,PF17871,,PF17871.1,,AAA lid domain,,351-454;;ClpBD2-small,,PF10431,,PF10431.9,,C-terminal, D2-small domain, of ClpB protein,,722-802;;ClpN,,PF02861,,PF02861.20,,Clp amino terminal domain, pathogenicity island component,,16-68 91-143
A0R582	N/A,,N/A,,N/A,,N/A,,N/A
A0R5B0	STAS,,PF01740,,PF01740.21,,STAS domain,,10-113
A0R5D6	Guanylatecyc,,PF00211,,PF00211.20,,Adenylate and Guanylate cyclase catalytic domain,,336-513;;HAMP,,PF00672,,PF00672.25,,HAMP domain,,255-307
A0R5R8	N/A,,N/A,,N/A,,N/A,,N/A
A0R5Z0	DUF2587,,PF10759,,PF10759.9,,Protein of unknown function (DUF2587),,19-175
A0R6Z6	ABCcobalt,,PF09819,,PF09819.9,,ABC-type cobalt transport system, permease component,,26-148
A0R7H5	Anticodon1,,PF08264,,PF08264.13,,Anticodon-binding domain of tRNA,,801-921;;tRNA-synt12,,PF13603,,PF13603.6,,Leucyl-tRNA synthetase, Domain 2,,298-490;;tRNA-synt1g,,PF09334,,PF09334.11,,tRNA synthetases class I (M),,64-199
A0R7J1	Amidase3,,PF01520,,PF01520.18,,N-acetylmuramoyl-L-alanine amidase,,185-363;;PGbinding1,,PF01471,,PF01471.18,,Putative peptidoglycan binding domain,,9-75 96-152
A0R7J6	KH4,,PF13083,,PF13083.6,,KH domain,,39-111;;R3H,,PF01424,,PF01424.22,,R3H domain,,122-182
A1JS01	N/A,,N/A,,N/A,,N/A,,N/A
A1JS57	N/A,,N/A,,N/A,,N/A,,N/A
A1KEI6	N/A,,N/A,,N/A,,N/A,,N/A
A1KEM3	N/A,,N/A,,N/A,,N/A,,N/A
A1KEN2	N/A,,N/A,,N/A,,N/A,,N/A
A1KEU8	N/A,,N/A,,N/A,,N/A,,N/A
A1KF76	N/A,,N/A,,N/A,,N/A,,N/A
A1KFE4	N/A,,N/A,,N/A,,N/A,,N/A
A1KFH2	N/A,,N/A,,N/A,,N/A,,N/A
A1KFH3	N/A,,N/A,,N/A,,N/A,,N/A
A1KFQ1	N/A,,N/A,,N/A,,N/A,,N/A
A1KFR2	N/A,,N/A,,N/A,,N/A,,N/A
A1KFV6	N/A,,N/A,,N/A,,N/A,,N/A
A1KG00	N/A,,N/A,,N/A,,N/A,,N/A
A1KG35	N/A,,N/A,,N/A,,N/A,,N/A
A1KG43	N/A,,N/A,,N/A,,N/A,,N/A
A1KGB4	N/A,,N/A,,N/A,,N/A,,N/A
A1KGE8	N/A,,N/A,,N/A,,N/A,,N/A
A1KGF0	N/A,,N/A,,N/A,,N/A,,N/A
A1KGG3	N/A,,N/A,,N/A,,N/A,,N/A
A1KGG5	N/A,,N/A,,N/A,,N/A,,N/A
A1KGI6	N/A,,N/A,,N/A,,N/A,,N/A
A1KGI8	N/A,,N/A,,N/A,,N/A,,N/A
A1KGJ6	N/A,,N/A,,N/A,,N/A,,N/A
A1KGL4	N/A,,N/A,,N/A,,N/A,,N/A
A1KGY5	N/A,,N/A,,N/A,,N/A,,N/A
A1KH33	N/A,,N/A,,N/A,,N/A,,N/A
A1KH91	N/A,,N/A,,N/A,,N/A,,N/A
A1KHA2	N/A,,N/A,,N/A,,N/A,,N/A
A1KHE8	N/A,,N/A,,N/A,,N/A,,N/A
A1KHE9	N/A,,N/A,,N/A,,N/A,,N/A
A1KHL8	N/A,,N/A,,N/A,,N/A,,N/A
A1KHN9	N/A,,N/A,,N/A,,N/A,,N/A
A1KHS4	N/A,,N/A,,N/A,,N/A,,N/A
A1KI95	N/A,,N/A,,N/A,,N/A,,N/A
A1KI97	N/A,,N/A,,N/A,,N/A,,N/A
A1KIM7	N/A,,N/A,,N/A,,N/A,,N/A
A1KIN7	N/A,,N/A,,N/A,,N/A,,N/A
A1KIS1	N/A,,N/A,,N/A,,N/A,,N/A
A1KJ01	N/A,,N/A,,N/A,,N/A,,N/A
A1KJ27	N/A,,N/A,,N/A,,N/A,,N/A
A1KJD0	N/A,,N/A,,N/A,,N/A,,N/A
A1KJN3	N/A,,N/A,,N/A,,N/A,,N/A
A1KJP9	N/A,,N/A,,N/A,,N/A,,N/A
A1KJR2	N/A,,N/A,,N/A,,N/A,,N/A
A1KJR4	N/A,,N/A,,N/A,,N/A,,N/A
A1KJX3	N/A,,N/A,,N/A,,N/A,,N/A
A1KKE0	N/A,,N/A,,N/A,,N/A,,N/A
A1KKH3	N/A,,N/A,,N/A,,N/A,,N/A
A1KKJ6	N/A,,N/A,,N/A,,N/A,,N/A
A1KKJ8	N/A,,N/A,,N/A,,N/A,,N/A
A1KKK8	N/A,,N/A,,N/A,,N/A,,N/A
A1KKK9	N/A,,N/A,,N/A,,N/A,,N/A
A1KKQ5	N/A,,N/A,,N/A,,N/A,,N/A
A1KL43	N/A,,N/A,,N/A,,N/A,,N/A
A1KLE1	N/A,,N/A,,N/A,,N/A,,N/A
A1KLF8	N/A,,N/A,,N/A,,N/A,,N/A
A1KLQ3	N/A,,N/A,,N/A,,N/A,,N/A
A1KLT2	N/A,,N/A,,N/A,,N/A,,N/A
A1KLV6	N/A,,N/A,,N/A,,N/A,,N/A
A1KMC6	N/A,,N/A,,N/A,,N/A,,N/A
A1KMI1	N/A,,N/A,,N/A,,N/A,,N/A
A1KMI2	N/A,,N/A,,N/A,,N/A,,N/A
A1KML3	N/A,,N/A,,N/A,,N/A,,N/A
A1KML5	N/A,,N/A,,N/A,,N/A,,N/A
A1KMM4	N/A,,N/A,,N/A,,N/A,,N/A
A1KMQ3	N/A,,N/A,,N/A,,N/A,,N/A
A1KMU5	N/A,,N/A,,N/A,,N/A,,N/A
A1KMW6	N/A,,N/A,,N/A,,N/A,,N/A
A1KNQ0	N/A,,N/A,,N/A,,N/A,,N/A
A1KP49	N/A,,N/A,,N/A,,N/A,,N/A
A1KP65	N/A,,N/A,,N/A,,N/A,,N/A
A1KPA9	N/A,,N/A,,N/A,,N/A,,N/A
A1KPC8	N/A,,N/A,,N/A,,N/A,,N/A
A1KPE4	N/A,,N/A,,N/A,,N/A,,N/A
A1KPE8	N/A,,N/A,,N/A,,N/A,,N/A
A1KPR8	N/A,,N/A,,N/A,,N/A,,N/A
A1KPS2	N/A,,N/A,,N/A,,N/A,,N/A
A1KQF8	N/A,,N/A,,N/A,,N/A,,N/A
A1KQG0	N/A,,N/A,,N/A,,N/A,,N/A
A1KQH3	N/A,,N/A,,N/A,,N/A,,N/A
A2RN46	N/A,,N/A,,N/A,,N/A,,N/A
A2T9S8	N/A,,N/A,,N/A,,N/A,,N/A
A3M1G4	N/A,,N/A,,N/A,,N/A,,N/A
A3M8K2	N/A,,N/A,,N/A,,N/A,,N/A
A4F5N2	BacDnaA,,PF00308,,PF00308.18,,Bacterial dnaA,,protein;;BacDnaAC,,PF08299,,PF08299.11,,Bacterial dnaA protein helix-turn-helix,,496-564
A4F5N9	DUF3566,,PF12089,,PF12089.8,,Transmembrane domain of unknown function (DUF3566),,153-269
A4F5R2	N/A,,N/A,,N/A,,N/A,,N/A
A4F5S3	PASTA,,PF03793,,PF03793.19,,PASTA domain,,368-431 437-500 506-566 570-635;;Pkinase,,PF00069,,PF00069.25,,Protein kinase domain,,11-274
A4F5S9	DUF3662,,PF12401,,PF12401.8,,Protein of unknown function (DUF2662),,4-118;;FHA,,PF00498,,PF00498.26,,FHA domain,,364-427
A4F5W8	N/A,,N/A,,N/A,,N/A,,N/A
A4F5Z4	HATPasec,,PF02518,,PF02518.26,,Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase,,295-399;;Hiskinase,,PF06580,,PF06580.13,,Histidine kinase,,199-278
A4F627	DoxX,,PF07681,,PF07681.12,,DoxX,,3-100
A4F672	ALO,,PF04030,,PF04030.14,,D-arabinono-1,4-lactone oxidase,,313-442;;FADbinding4,,PF01565,,PF01565.23,,FAD binding domain,,10-145
A4F673	ALO,,PF04030,,PF04030.14,,D-arabinono-1,4-lactone oxidase,,382-452;;FADbinding4,,PF01565,,PF01565.23,,FAD binding domain,,21-156
A4F696	DLH,,PF01738,,PF01738.18,,Dienelactone hydrolase family,,17-233
A4F6D0	YbaBDNAbd,,PF02575,,PF02575.16,,YbaB/EbfC DNA-binding family,,13-103
A4F6H7	Catalase,,PF00199,,PF00199.19,,Catalase,,8-387;;Catalase-rel,,PF06628,,PF06628.12,,Catalase-related immune-responsive,,416-480
A4F6I7	YqeY,,PF09424,,PF09424.10,,Yqey-like protein,,5-154
A4F6L2	ACASN,,PF16177,,PF16177.5,,Acetyl-coenzyme A synthetase N-terminus,,34-88;;AMP-binding,,PF00501,,PF00501.28,,AMP-binding enzyme,,89-531;;AMP-bindingC,,PF13193,,PF13193.6,,AMP-binding enzyme C-terminal domain,,539-620
A4F6R6	PeptidaseS13,,PF02113,,PF02113.15,,D-Ala-D-Ala carboxypeptidase 3 (S13) family,,873-1040 1032-1259
A4F6T8	AAA,,PF00004,,PF00004.29,,ATPase family associated with various cellular activities (AAA),,208-343;;AAA2,,PF07724,,PF07724.14,,AAA domain (Cdc48 subfamily),,540-713;;AAAlid9,,PF17871,,PF17871.1,,AAA lid domain,,347-450;;ClpBD2-small,,PF10431,,PF10431.9,,C-terminal, D2-small domain, of ClpB protein,,719-799;;ClpN,,PF02861,,PF02861.20,,Clp amino terminal domain, pathogenicity island component,,16-68 91-143
A4F6U4	SNAREassoc,,PF09335,,PF09335.11,,SNARE associated Golgi protein,,47-175
A4F6X7	ZnuA,,PF01297,,PF01297.17,,Zinc-uptake complex component A periplasmic,,47-380
A4F6Y5	Glycohydro15,,PF00723,,PF00723.21,,Glycosyl hydrolases family 15,,479-796;;TrehalosePPase,,PF02358,,PF02358.16,,Trehalose-phosphatase,,26-239
A4F709	Aminotran3,,PF00202,,PF00202.21,,Aminotransferase class-III,,13-410
A4F741	AAA,,PF00004,,PF00004.29,,ATPase family associated with various cellular activities (AAA),,259-387 521-652;;AAAlid3,,PF17862,,PF17862.1,,AAA+ lid domain,,409-460 674-720;;CDC48N,,PF02359,,PF02359.18,,Cell division protein 48 (CDC48), N-terminal domain,,5-89
A4F749	Cpn60TCP1,,PF00118,,PF00118.24,,TCP-1/cpn60 chaperonin family,,22-523
A4F761	COXG,,PF06240,,PF06240.13,,Carbon monoxide dehydrogenase subunit G (CoxG),,5-146
A4F779	HAMP,,PF00672,,PF00672.25,,HAMP domain,,352-422;;HATPasec,,PF02518,,PF02518.26,,Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase,,538-648;;NIT,,PF08376,,PF08376.10,,Nitrate and nitrite sensing,,81-318
A4F7E0	SodFeC,,PF02777,,PF02777.18,,Iron/manganese superoxide dismutases, C-terminal domain,,91-193;;SodFeN,,PF00081,,PF00081.22,,Iron/manganese superoxide dismutases, alpha-hairpin domain,,3-84
A4F7G2	PNPphzGC,,PF10590,,PF10590.9,,Pyridoxine 5'-phosphate oxidase C-terminal dimerisation region,,182-222;;PutativePNPOx,,PF01243,,PF01243.20,,Pyridoxamine 5'-phosphate oxidase,,42-128
A4F7J1	PRC,,PF05239,,PF05239.16,,PRC-barrel domain,,1-75
A4F7L1	ATPbind1,,PF03029,,PF03029.17,,Conserved hypothetical ATP binding protein,,31-200
A4F7L3	Methyltransf19,,PF04672,,PF04672.12,,S-adenosyl methyltransferase,,5-274
A4F7T4	MT0933antitox,,PF14013,,PF14013.6,,MT0933-like antitoxin protein,,15-63
A4F7U1	NTPtransferase,,PF00483,,PF00483.23,,Nucleotidyl transferase,,14-281
A4F7V1	Aminotran3,,PF00202,,PF00202.21,,Aminotransferase class-III,,26-443
A4F7Y7	HTHIclR,,PF09339,,PF09339.10,,IclR helix-turn-helix domain,,19-70;;IclR,,PF01614,,PF01614.18,,Bacterial transcriptional regulator,,133-255
A4F7Z3	BCCT,,PF02028,,PF02028.17,,BCCT, betaine/carnitine/choline family transporter,,26-515
A4F812	BPDtransp1,,PF00528,,PF00528.22,,Binding-protein-dependent transport system inner membrane component,,131-323;;OppCN,,PF12911,,PF12911.7,,N-terminal TM domain of oligopeptide transport permease C,,38-91
A4F831	HSDRN,,PF04313,,PF04313.14,,Type I restriction enzyme R protein N terminus (HSDRN),,15-205;;SWI2SNF2,,PF18766,,PF18766.1,,SWI2/SNF2 ATPase,,286-468
A4F834	N6Mtase,,PF02384,,PF02384.16,,N-6 DNA Methylase,,3-192
A4F864	Glyoxalase,,PF00903,,PF00903.25,,Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily,,41-157 202-355
A4F866	GreAGreB,,PF01272,,PF01272.19,,Transcription elongation factor, GreA/GreB, C-term,,80-159;;GreAGreBN,,PF03449,,PF03449.15,,Transcription elongation factor, N-terminal,,7-76
A4F8H9	PepXC,,PF08530,,PF08530.10,,X-Pro dipeptidyl-peptidase C-terminal non-catalytic domain,,307-508;;PeptidaseS15,,PF02129,,PF02129.18,,X-Pro dipeptidyl-peptidase (S15 family),,43-277
A4F8K1	N/A,,N/A,,N/A,,N/A,,N/A
A4F8L7	DEAD,,PF00270,,PF00270.29,,DEAD/DEAH box helicase,,18-185;;HelicaseC,,PF00271,,PF00271.31,,Helicase conserved C-terminal domain,,221-330
A4F8M0	DUF3107,,PF11305,,PF11305.8,,Protein of unknown function (DUF3107),,1-73
A4F8N5	PDDEXK1,,PF12705,,PF12705.7,,PD-(D/E)XK nuclease superfamily,,884-1075;;UvrD-helicase,,PF00580,,PF00580.21,,UvrD/REP helicase N-terminal domain,,16-335;;UvrDC,,PF13361,,PF13361.6,,UvrD-like helicase C-terminal domain,,345-514 549-764
A4F8P2	N/A,,N/A,,N/A,,N/A,,N/A
A4F8P6	PeptidaseM16,,PF00675,,PF00675.20,,Insulinase (Peptidase family M16),,26-145;;PeptidaseM16C,,PF05193,,PF05193.21,,Peptidase M16 inactive domain,,178-364
A4F8Q6	Zincin2,,PF10103,,PF10103.9,,Zincin-like metallopeptidase,,81-429
A4F8R2	PCRF,,PF03462,,PF03462.18,,PCRF domain,,28-218;;RF-1,,PF00472,,PF00472.20,,RF-1 domain,,225-334
A4F8W1	p450,,PF00067,,PF00067.22,,Cytochrome P450,,170-373
A4F8X2	N/A,,N/A,,N/A,,N/A,,N/A
A4F9A1	N/A,,N/A,,N/A,,N/A,,N/A
A4F9C2	N/A,,N/A,,N/A,,N/A,,N/A
A4F9D0	MSchannel,,PF00924,,PF00924.18,,Mechanosensitive ion channel,,109-309
A4F9K3	IF2N,,PF04760,,PF04760.15,,Translation initiation factor IF-2, N-terminal region,,29-81;;RNaseEG,,PF10150,,PF10150.9,,Ribonuclease E/G family,,518-789
A4F9L3	DUF1967,,PF09269,,PF09269.11,,Domain of unknown function (DUF1967),,370-440;;GTP1OBG,,PF01018,,PF01018.22,,GTP1/OBG,,9-162;;MMRHSR1,,PF01926,,PF01926.23,,50S ribosome-binding GTPase,,165-297
A4F9N4	PALP,,PF00291,,PF00291.25,,Pyridoxal-phosphate dependent enzyme,,87-391
A4F9P6	ICL,,PF00463,,PF00463.21,,Isocitrate lyase family,,11-262 258-435
A4F9S0	GTPEFTU,,PF00009,,PF00009.27,,Elongation factor Tu GTP binding domain,,22-314
A4F9S9	HIT,,PF01230,,PF01230.23,,HIT domain,,15-113
A4F9T1	UPF0054,,PF02130,,PF02130.17,,Uncharacterized protein family UPF0054,,12-148
A4F9U5	FUR,,PF01475,,PF01475.19,,Ferric uptake regulator family,,12-130
A4F9X1	PP-binding,,PF00550,,PF00550.25,,Phosphopantetheine attachment site,,8-75
A4FA57	Nasulphsymp,,PF00939,,PF00939.19,,Sodium:sulfate symporter transmembrane region,,45-533
A4FA64	GlnDURUTase,,PF08335,,PF08335.11,,GlnD PII-uridylyltransferase,,362-509 873-1017;;GlnE,,PF03710,,PF03710.15,,Glutamate-ammonia ligase adenylyltransferase,,90-343 613-853
A4FA98	Fe-Sbiosyn,,PF01521,,PF01521.20,,Iron-sulphur cluster biosynthesis,,15-118
A4FAC4	AsnCtransreg,,PF01037,,PF01037.21,,Lrp/AsnC ligand binding domain,,6-77
A4FAD7	AMP-binding,,PF00501,,PF00501.28,,AMP-binding enzyme,,22-472
A4FAF3	PASTA,,PF03793,,PF03793.19,,PASTA domain,,391-453 456-522 527-592;;Pkinase,,PF00069,,PF00069.25,,Protein kinase domain,,6-266
A4FAH9	RecA,,PF00154,,PF00154.21,,recA bacterial DNA recombination protein,,9-270
A4FAK3	LexADNAbind,,PF01726,,PF01726.16,,LexA DNA binding domain,,33-97;;PeptidaseS24,,PF00717,,PF00717.23,,Peptidase S24-like,,159-227
A4FAK6	Ribonucred2N,,PF08471,,PF08471.10,,Class II vitamin B12-dependent ribonucleotide reductase,,30-113;;RibonucredlgC,,PF02867,,PF02867.15,,Ribonucleotide reductase, barrel domain,,134-669
A4FAP2	ROK,,PF00480,,PF00480.20,,ROK family,,6-180
A4FAP3	InositolP,,PF00459,,PF00459.25,,Inositol monophosphatase family,,10-270
A4FAT2	SelR,,PF01641,,PF01641.18,,SelR domain,,17-138
A4FB27	N/A,,N/A,,N/A,,N/A,,N/A
A4FBB3	ACT4,,PF13291,,PF13291.6,,ACT domain,,688-766;;HD4,,PF13328,,PF13328.6,,HD domain,,69-217;;RelASpoT,,PF04607,,PF04607.17,,Region found in RelA / SpoT proteins,,276-387;;TGS,,PF02824,,PF02824.21,,TGS domain,,434-493
A4FBC4	APH,,PF01636,,PF01636.23,,Phosphotransferase enzyme family,,45-305
A4FBD3	DHHA1,,PF02272,,PF02272.19,,DHHA1 domain,,740-883;;tRNA-synt2c,,PF01411,,PF01411.19,,tRNA synthetases class II (A),,5-564;;tRNASAD,,PF07973,,PF07973.14,,Threonyl and Alanyl tRNA synthetase second additional domain,,661-704
A4FBI4	S-AdoMetsyntC,,PF02773,,PF02773.16,,S-adenosylmethionine synthetase, C-terminal domain,,241-380;;S-AdoMetsyntM,,PF02772,,PF02772.16,,S-adenosylmethionine synthetase, central domain,,120-239;;S-AdoMetsyntN,,PF00438,,PF00438.20,,S-adenosylmethionine synthetase, N-terminal domain,,1-97
A4FBP1	Transketpyr,,PF02779,,PF02779.24,,Transketolase, pyrimidine binding domain,,352-534;;TransketolaseC,,PF02780,,PF02780.20,,Transketolase, C-terminal domain,,549-663;;TransketolaseN,,PF00456,,PF00456.21,,Transketolase, thiamine diphosphate binding domain,,1-337
A4FBQ8	Aminotran5,,PF00266,,PF00266.19,,Aminotransferase class-V,,8-388
A4FBR0	FeSassemblyP,,PF01883,,PF01883.19,,Iron-sulfur cluster assembly protein,,33-104
A4FBX6	AAA,,PF00004,,PF00004.29,,ATPase family associated with various cellular activities (AAA),,277-427;;ProtATPIDOB,,PF16450,,PF16450.5,,Proteasomal ATPase OB C-terminal domain,,161-222;;ProtATPOBN,,PF17758,,PF17758.1,,Proteasomal ATPase OB N-terminal domain,,100-160
A4FBY4	Pupligase,,PF03136,,PF03136.15,,Pup-ligase protein,,4-423
A4FC08	CreatinaseN,,PF01321,,PF01321.18,,Creatinase/Prolidase N-terminal domain,,16-155;;PeptidaseM24,,PF00557,,PF00557.24,,Metallopeptidase family M24,,162-366
A4FC51	N/A,,N/A,,N/A,,N/A,,N/A
A4FCQ4	Sulftransp,,PF04143,,PF04143.14,,Sulphur transport,,1-207
