Protein	Accession	Accession.id
B1XP90	PF08264	http://pfam.xfam.org/family/PF08264
B1XP95	PF00515	http://pfam.xfam.org/family/PF00515
B1XPA6	PF01969	http://pfam.xfam.org/family/PF01969
B1XPA7		
B1XPB6	PF01062	http://pfam.xfam.org/family/PF01062
B1XPC5	PF00498	http://pfam.xfam.org/family/PF00498
B1XPD4	PF13398	http://pfam.xfam.org/family/PF13398
B1XPE2	PF01975	http://pfam.xfam.org/family/PF01975
B1XPE7	PF00005	http://pfam.xfam.org/family/PF00005
B1XPF4	PF11741	http://pfam.xfam.org/family/PF11741
B1XPG7	PF02401	http://pfam.xfam.org/family/PF02401
B1XPK2	PF00069	http://pfam.xfam.org/family/PF00069
B1XPK3	PF01926	http://pfam.xfam.org/family/PF01926
B1XPP4	PF08279	http://pfam.xfam.org/family/PF08279
B1XPU9		
B1XPV1	PF00471	http://pfam.xfam.org/family/PF00471
B1XPX6	PF14251	http://pfam.xfam.org/family/PF14251
B1XPX8	PF03485	http://pfam.xfam.org/family/PF03485
B1XQ64	PF11866	http://pfam.xfam.org/family/PF11866
B1XQ68	PF13180	http://pfam.xfam.org/family/PF13180
B1XQ75		
B1XQ85	PF13481	http://pfam.xfam.org/family/PF13481
B1XQ92		
B1XQA7	PF03653	http://pfam.xfam.org/family/PF03653
B1XQB2	PF01119	http://pfam.xfam.org/family/PF01119
B1XQE5	PF02531	http://pfam.xfam.org/family/PF02531
B1XQF1		
B1XQF2	PF01590	http://pfam.xfam.org/family/PF01590
B1XQF6	PF00226	http://pfam.xfam.org/family/PF00226
B1XQG3		
B1XQG5	PF02636	http://pfam.xfam.org/family/PF02636
B1XQG8	PF00005	http://pfam.xfam.org/family/PF00005
B1XQJ2	PF00270	http://pfam.xfam.org/family/PF00270
B1XQL7	PF00226	http://pfam.xfam.org/family/PF00226
B1XQM2	PF00502	http://pfam.xfam.org/family/PF00502
B1XQP1	PF01494	http://pfam.xfam.org/family/PF01494
B1XQQ7	PF00216	http://pfam.xfam.org/family/PF00216
B1XQQ9	PF03649	http://pfam.xfam.org/family/PF03649
B1XQR5	PF13614	http://pfam.xfam.org/family/PF13614
B1XQS4		
B1XQV0	PF01867	http://pfam.xfam.org/family/PF01867
B1XQW1	PF00589	http://pfam.xfam.org/family/PF00589
B1XQX2	PF12802	http://pfam.xfam.org/family/PF12802
B1XQX5		
B1XQZ6	PF04851	http://pfam.xfam.org/family/PF04851
B1XR00	PF00383	http://pfam.xfam.org/family/PF00383
B1XR14		
B1XR17	PF04465	http://pfam.xfam.org/family/PF04465
B1XR21	PF04480	http://pfam.xfam.org/family/PF04480
B1XR22	PF06634	http://pfam.xfam.org/family/PF06634
B1XR35		
B1XR40	PF13532	http://pfam.xfam.org/family/PF13532
B1XR47	PF09700	http://pfam.xfam.org/family/PF09700
B1XR72	PF12770	http://pfam.xfam.org/family/PF12770
B1XR86	PF13872	http://pfam.xfam.org/family/PF13872
B1XRA0	PF02661	http://pfam.xfam.org/family/PF02661
B1XRC9	PF00999	http://pfam.xfam.org/family/PF00999
B1XRD7	PF18029	http://pfam.xfam.org/family/PF18029
B1XRI4		
B1XRL8	PF09335	http://pfam.xfam.org/family/PF09335
B1XRQ5	PF00092	http://pfam.xfam.org/family/PF00092
B1XRQ6	PF13411	http://pfam.xfam.org/family/PF13411
B2S753		
B2SB45		
B3GZ21		
B3KLX4	PF07883	http://pfam.xfam.org/family/PF07883
B5F6V5		
B5XYF7		
B5XZ79		
B5Y275		
B5Y2E4		
B7LRJ8		
B7MDM9		
B7SCE5		
B7UM99		
B7UR12		
B8DE07		
B8GZM2	PF00990	http://pfam.xfam.org/family/PF00990
C0H3R1		
C0H3T5		
C0H3T6		
C0H3V2	PF00359	http://pfam.xfam.org/family/PF00359
C0H423	PF05154	http://pfam.xfam.org/family/PF05154
C0H440		
C0H445		
C0H461	PF13056	http://pfam.xfam.org/family/PF13056
C0LZQ0		
C0SP85	PF06013	http://pfam.xfam.org/family/PF06013
C0SP93	PF01039	http://pfam.xfam.org/family/PF01039
C0SPB6	PF00436	http://pfam.xfam.org/family/PF00436
C0SPB8		
C1KVC0		
C1KW86		
C1KX21		
C1KYE1		
C1KYI2		
C1KYU1		
C1KZK7		
C3W947		
C5BGM2	PF00181	http://pfam.xfam.org/family/PF00181
C8T007		
C8UMQ9		
D0WT66		
D0WX67		
D0WZ14		
D0X0H0		
D0X3A8		
D0X4G1		
D0ZV89		
D2BKU3		
D2BKU8		
D2BKY7		
D2BKZ2		
D2BLI2		
D2BM73		
D2BMX4		
D2BNL6		
D2BNM4		
D2BNR6		
D2BP55		
D2BQ68		
D2BRC3		
D4GUJ7	PF00004	http://pfam.xfam.org/family/PF00004
D4GYZ1	PF00227	http://pfam.xfam.org/family/PF00227
D4H071	PF00352	http://pfam.xfam.org/family/PF00352
D5E6P6		
D5E6P9	PF00719	http://pfam.xfam.org/family/PF00719
D5E6Y5	PF00890	http://pfam.xfam.org/family/PF00890
D5E7U0	PF01938	http://pfam.xfam.org/family/PF01938
D5E895	PF01916	http://pfam.xfam.org/family/PF01916
D5E8U2		
D5E9H2	PF01037	http://pfam.xfam.org/family/PF01037
D5E9V6	PF07728	http://pfam.xfam.org/family/PF07728
D5E9V9		
D5E9Y3	PF08713	http://pfam.xfam.org/family/PF08713
D5EAE2	PF03833	http://pfam.xfam.org/family/PF03833
D5EB50	PF00528	http://pfam.xfam.org/family/PF00528
D5EBE9	PF01545	http://pfam.xfam.org/family/PF01545
D5EBU5	PF02475	http://pfam.xfam.org/family/PF02475
D5EBX8	PF02514	http://pfam.xfam.org/family/PF02514
E2JA29		
F2Z5W8		
F2Z5Y7	PF01037	http://pfam.xfam.org/family/PF01037
F2Z5Z2	PF01798	http://pfam.xfam.org/family/PF01798
F2Z692		
F2Z698	PF00004	http://pfam.xfam.org/family/PF00004
F2Z6D2	PF00004	http://pfam.xfam.org/family/PF00004
F2Z6F6	PF09376	http://pfam.xfam.org/family/PF09376
F2Z6G3	PF00215	http://pfam.xfam.org/family/PF00215
F6KV61		
F6KV62		
G2K046		
G2K047		
G3XD28	PF11104	http://pfam.xfam.org/family/PF11104
G3XD31	PF00912	http://pfam.xfam.org/family/PF00912
G3XD71	PF12571	http://pfam.xfam.org/family/PF12571
G5EB01	PF00881	http://pfam.xfam.org/family/PF00881
I6WXK4	PF13350	http://pfam.xfam.org/family/PF13350
I6WYU2	PF13173	http://pfam.xfam.org/family/PF13173
I6WZ58	PF14494	http://pfam.xfam.org/family/PF14494
I6WZG6	PF04454	http://pfam.xfam.org/family/PF04454
I6WZI4	PF13399	http://pfam.xfam.org/family/PF13399
I6WZK7	PF00394	http://pfam.xfam.org/family/PF00394
I6WZM9	PF00313	http://pfam.xfam.org/family/PF00313
I6WZS4	PF00239	http://pfam.xfam.org/family/PF00239
I6X540	PF00571	http://pfam.xfam.org/family/PF00571
I6X5C9	PF06574	http://pfam.xfam.org/family/PF06574
I6X5I7	PF13241	http://pfam.xfam.org/family/PF13241
I6X5T4	PF00665	http://pfam.xfam.org/family/PF00665
I6X6H8	PF00823	http://pfam.xfam.org/family/PF00823
I6X7G4		
I6X7W8	PF00296	http://pfam.xfam.org/family/PF00296
I6X827	PF00149	http://pfam.xfam.org/family/PF00149
I6X8D2	PF00698	http://pfam.xfam.org/family/PF00698
I6X961		
I6XF31	PF12502	http://pfam.xfam.org/family/PF12502
I6XF52	PF08310	http://pfam.xfam.org/family/PF08310
I6XF60	PF03993	http://pfam.xfam.org/family/PF03993
I6XHG6		
I6XVZ6		
I6XW38	PF13302	http://pfam.xfam.org/family/PF13302
I6XWB9	PF11273	http://pfam.xfam.org/family/PF11273
I6XZC4	PF13561	http://pfam.xfam.org/family/PF13561
I6Y1H7	PF13520	http://pfam.xfam.org/family/PF13520
I6Y231	PF08240	http://pfam.xfam.org/family/PF08240
I6Y242	PF05050	http://pfam.xfam.org/family/PF05050
I6Y2E2	PF00743	http://pfam.xfam.org/family/PF00743
I6Y2G3	PF02878	http://pfam.xfam.org/family/PF02878
I6Y2I9	PF05661	http://pfam.xfam.org/family/PF05661
I6Y3S9	PF13561	http://pfam.xfam.org/family/PF13561
I6Y3V3	PF04286	http://pfam.xfam.org/family/PF04286
I6Y4D2	PF01520	http://pfam.xfam.org/family/PF01520
I6Y4U9	PF04261	http://pfam.xfam.org/family/PF04261
I6Y4V2	PF02517	http://pfam.xfam.org/family/PF02517
I6Y748	PF03706	http://pfam.xfam.org/family/PF03706
I6Y778	PF13561	http://pfam.xfam.org/family/PF13561
I6Y7V6	PF00501	http://pfam.xfam.org/family/PF00501
I6Y897	PF02810	http://pfam.xfam.org/family/PF02810
I6Y9K2	PF14338	http://pfam.xfam.org/family/PF14338
I6Y9Q3	PF00285	http://pfam.xfam.org/family/PF00285
I6YA03	PF00378	http://pfam.xfam.org/family/PF00378
I6YA17	PF13834	http://pfam.xfam.org/family/PF13834
I6YA29	PF09754	http://pfam.xfam.org/family/PF09754
I6YAV3	PF07681	http://pfam.xfam.org/family/PF07681
I6YC91		
I6YDN6	PF01321	http://pfam.xfam.org/family/PF01321
I6YF40	PF03328	http://pfam.xfam.org/family/PF03328
I6YG87	PF00934	http://pfam.xfam.org/family/PF00934
I6YHB0		
I7FGY5		
J9R0U7	PF03781	http://pfam.xfam.org/family/PF03781
K1VPX5		
K1VZL1		
K1W040		
K1W0W3		
K1W2U9		
K1W772		
K1W7L7		
K1WFA9		
K1WPM3		
K1WR40		
K1WSH3		
K1X2U2		
K1XE41		
K1XG38		
K4PDN9		
L0T2Z1	PF04879	http://pfam.xfam.org/family/PF04879
L0T905		
L0TFC2		
L7N653	PF01520	http://pfam.xfam.org/family/PF01520
L7N657	PF03364	http://pfam.xfam.org/family/PF03364
L7N663	PF01546	http://pfam.xfam.org/family/PF01546
L7N664	PF00085	http://pfam.xfam.org/family/PF00085
L7N668		
L7N673		
L7N675	PF12484	http://pfam.xfam.org/family/PF12484
L7N686	PF08843	http://pfam.xfam.org/family/PF08843
L7N690	PF07687	http://pfam.xfam.org/family/PF07687
L7N6A4	PF13532	http://pfam.xfam.org/family/PF13532
L7N6B0	PF00933	http://pfam.xfam.org/family/PF00933
L9UQ37		
N1UKI7		
O05223		
O05236	PF01037	http://pfam.xfam.org/family/PF01037
O05251	PF00072	http://pfam.xfam.org/family/PF00072
O05268	PF07992	http://pfam.xfam.org/family/PF07992
O05310		
O05312	PF11314	http://pfam.xfam.org/family/PF11314
O05389	PF01408	http://pfam.xfam.org/family/PF01408
O05410	PF09223	http://pfam.xfam.org/family/PF09223
O05436		
O05442	PF14021	http://pfam.xfam.org/family/PF14021
O05450	PF01580	http://pfam.xfam.org/family/PF01580
O05456		
O05495	PF00704	http://pfam.xfam.org/family/PF00704
O05518	PF00814	http://pfam.xfam.org/family/PF00814
O05519	PF00005	http://pfam.xfam.org/family/PF00005
O05520	PF01967	http://pfam.xfam.org/family/PF01967
O05521	PF02629	http://pfam.xfam.org/family/PF02629
O05582	PF18702	http://pfam.xfam.org/family/PF18702
O05634	PF08071	http://pfam.xfam.org/family/PF08071
O05640	PF14204	http://pfam.xfam.org/family/PF14204
O05641	PF00333	http://pfam.xfam.org/family/PF00333
O05771		
O05773	PF08028	http://pfam.xfam.org/family/PF08028
O05777	PF07398	http://pfam.xfam.org/family/PF07398
O05780		
O05823		
O05828	PF17853	http://pfam.xfam.org/family/PF17853
O05853	PF01656	http://pfam.xfam.org/family/PF01656
O05855	PF00270	http://pfam.xfam.org/family/PF00270
O05877	PF03976	http://pfam.xfam.org/family/PF03976
O05981	PF01199	http://pfam.xfam.org/family/PF01199
O05982	PF13189	http://pfam.xfam.org/family/PF13189
O06137	PF00005	http://pfam.xfam.org/family/PF00005
O06159	PF00198	http://pfam.xfam.org/family/PF00198
O06170	PF05423	http://pfam.xfam.org/family/PF05423
O06194		
O06218	PF02627	http://pfam.xfam.org/family/PF02627
O06243	PF01402	http://pfam.xfam.org/family/PF01402
O06263		
O06278		
O06311		
O06396	PF01656	http://pfam.xfam.org/family/PF01656
O06403		
O06404		
O06457	PF02222	http://pfam.xfam.org/family/PF02222
O06476	PF00005	http://pfam.xfam.org/family/PF00005
O06491	PF01425	http://pfam.xfam.org/family/PF01425
O06492	PF02686	http://pfam.xfam.org/family/PF02686
O06538	PF01494	http://pfam.xfam.org/family/PF01494
O06597	PF00293	http://pfam.xfam.org/family/PF00293
O06604	PF07508	http://pfam.xfam.org/family/PF07508
O06611		
O06614	PF05065	http://pfam.xfam.org/family/PF05065
O06802	PF01168	http://pfam.xfam.org/family/PF01168
O06807	PF17853	http://pfam.xfam.org/family/PF17853
O06825	PF17964	http://pfam.xfam.org/family/PF17964
O06925		
O06974	PF01933	http://pfam.xfam.org/family/PF01933
O06976	PF00381	http://pfam.xfam.org/family/PF00381
O07012	PF02449	http://pfam.xfam.org/family/PF02449
O07021	PF11870	http://pfam.xfam.org/family/PF11870
O07180		
O07181		
O07196		
O07198		
O07227	PF01402	http://pfam.xfam.org/family/PF01402
O07235	PF01569	http://pfam.xfam.org/family/PF01569
O07239	PF00012	http://pfam.xfam.org/family/PF00012
O07255	PF07992	http://pfam.xfam.org/family/PF07992
O07406	PF02913	http://pfam.xfam.org/family/PF02913
O07411	PF00501	http://pfam.xfam.org/family/PF00501
O07416	PF11887	http://pfam.xfam.org/family/PF11887
O07419		
O07422		
O07521	PF01966	http://pfam.xfam.org/family/PF01966
O07542	PF06133	http://pfam.xfam.org/family/PF06133
O07584	PF01553	http://pfam.xfam.org/family/PF01553
O07596	PF01522	http://pfam.xfam.org/family/PF01522
O07634	PF09580	http://pfam.xfam.org/family/PF09580
O07636		
O07678	PF06325	http://pfam.xfam.org/family/PF06325
O07717	PF00463	http://pfam.xfam.org/family/PF00463
O07720	PF00753	http://pfam.xfam.org/family/PF00753
O07728	PF01740	http://pfam.xfam.org/family/PF01740
O07806	PF01636	http://pfam.xfam.org/family/PF01636
O07809	PF01553	http://pfam.xfam.org/family/PF01553
O07853	PF00448	http://pfam.xfam.org/family/PF00448
O08309	PF00224	http://pfam.xfam.org/family/PF00224
O08314	PF01702	http://pfam.xfam.org/family/PF01702
O08335	PF16295	http://pfam.xfam.org/family/PF16295
O08357	PF01979	http://pfam.xfam.org/family/PF01979
O08359	PF00156	http://pfam.xfam.org/family/PF00156
O08394	PF00667	http://pfam.xfam.org/family/PF00667
O24862	PF03135	http://pfam.xfam.org/family/PF03135
O24870	PF01856	http://pfam.xfam.org/family/PF01856
O24875	PF00004	http://pfam.xfam.org/family/PF00004
O24895	PF00145	http://pfam.xfam.org/family/PF00145
O24900		
O24904	PF14568	http://pfam.xfam.org/family/PF14568
O24911	PF00015	http://pfam.xfam.org/family/PF00015
O24916	PF00698	http://pfam.xfam.org/family/PF00698
O24922	PF00389	http://pfam.xfam.org/family/PF00389
O24934	PF00596	http://pfam.xfam.org/family/PF00596
O24974		
O24978	PF01311	http://pfam.xfam.org/family/PF01311
O25008	PF00266	http://pfam.xfam.org/family/PF00266
O25029	PF00270	http://pfam.xfam.org/family/PF00270
O25032	PF00005	http://pfam.xfam.org/family/PF00005
O25047	PF18618	http://pfam.xfam.org/family/PF18618
O25058	PF02080	http://pfam.xfam.org/family/PF02080
O25066	PF01063	http://pfam.xfam.org/family/PF01063
O25068	PF00669	http://pfam.xfam.org/family/PF00669
O25121	PF13292	http://pfam.xfam.org/family/PF13292
O25125		
O25130	PF01041	http://pfam.xfam.org/family/PF01041
O25164		
O25170	PF00924	http://pfam.xfam.org/family/PF00924
O25176	PF17810	http://pfam.xfam.org/family/PF17810
O25196		
O25214	PF18712	http://pfam.xfam.org/family/PF18712
O25235	PF00953	http://pfam.xfam.org/family/PF00953
O25247	PF18059	http://pfam.xfam.org/family/PF18059
O25252	PF07510	http://pfam.xfam.org/family/PF07510
O25273		
O25284	PF02801	http://pfam.xfam.org/family/PF02801
O25298	PF02502	http://pfam.xfam.org/family/PF02502
O25308	PF13109	http://pfam.xfam.org/family/PF13109
O25330	PF03077	http://pfam.xfam.org/family/PF03077
O25395	PF07715	http://pfam.xfam.org/family/PF07715
O25396	PF07664	http://pfam.xfam.org/family/PF07664
O25400	PF02667	http://pfam.xfam.org/family/PF02667
O25402	PF05378	http://pfam.xfam.org/family/PF05378
O25436	PF00266	http://pfam.xfam.org/family/PF00266
O25461		
O25466	PF13328	http://pfam.xfam.org/family/PF13328
O25500	PF01755	http://pfam.xfam.org/family/PF01755
O25510	PF03349	http://pfam.xfam.org/family/PF03349
O25526	PF03062	http://pfam.xfam.org/family/PF03062
O25547		
O25553		
O25595	PF00842	http://pfam.xfam.org/family/PF00842
O25610	PF00849	http://pfam.xfam.org/family/PF00849
O25616	PF00350	http://pfam.xfam.org/family/PF00350
O25661	PF00324	http://pfam.xfam.org/family/PF00324
O25664	PF01128	http://pfam.xfam.org/family/PF01128
O25672	PF09917	http://pfam.xfam.org/family/PF09917
O25695	PF01856	http://pfam.xfam.org/family/PF01856
O25752	PF13103	http://pfam.xfam.org/family/PF13103
O25806	PF04997	http://pfam.xfam.org/family/PF04997
O25819	PF00005	http://pfam.xfam.org/family/PF00005
O25852	PF00329	http://pfam.xfam.org/family/PF00329
O25879	PF00344	http://pfam.xfam.org/family/PF00344
O25953	PF12161	http://pfam.xfam.org/family/PF12161
O26013	PF00580	http://pfam.xfam.org/family/PF00580
O26019	PF01205	http://pfam.xfam.org/family/PF01205
O26037	PF16653	http://pfam.xfam.org/family/PF16653
O26046	PF07669	http://pfam.xfam.org/family/PF07669
O26058		
O26090	PF08282	http://pfam.xfam.org/family/PF08282
O26094	PF00677	http://pfam.xfam.org/family/PF00677
O26098	PF01501	http://pfam.xfam.org/family/PF01501
O26103	PF04166	http://pfam.xfam.org/family/PF04166
O28471	PF01163	http://pfam.xfam.org/family/PF01163
O30245	PF01163	http://pfam.xfam.org/family/PF01163
O30409		
O31149	PF05524	http://pfam.xfam.org/family/PF05524
O31447	PF08924	http://pfam.xfam.org/family/PF08924
O31458	PF01182	http://pfam.xfam.org/family/PF01182
O31462	PF00324	http://pfam.xfam.org/family/PF00324
O31487	PF10096	http://pfam.xfam.org/family/PF10096
O31489	PF12836	http://pfam.xfam.org/family/PF12836
O31501	PF00873	http://pfam.xfam.org/family/PF00873
O31509	PF01709	http://pfam.xfam.org/family/PF01709
O31540	PF00892	http://pfam.xfam.org/family/PF00892
O31541	PF01047	http://pfam.xfam.org/family/PF01047
O31544	PF00730	http://pfam.xfam.org/family/PF00730
O31556		
O31567	PF01497	http://pfam.xfam.org/family/PF01497
O31587	PF00253	http://pfam.xfam.org/family/PF00253
O31592	PF01047	http://pfam.xfam.org/family/PF01047
O31605	PF01432	http://pfam.xfam.org/family/PF01432
O31609	PF01928	http://pfam.xfam.org/family/PF01928
O31611	PF04607	http://pfam.xfam.org/family/PF04607
O31612	PF01513	http://pfam.xfam.org/family/PF01513
O31618	PF05690	http://pfam.xfam.org/family/PF05690
O31622	PF14153	http://pfam.xfam.org/family/PF14153
O31629	PF02834	http://pfam.xfam.org/family/PF02834
O31644	PF08279	http://pfam.xfam.org/family/PF08279
O31645	PF00359	http://pfam.xfam.org/family/PF00359
O31646	PF01238	http://pfam.xfam.org/family/PF01238
O31657	PF01435	http://pfam.xfam.org/family/PF01435
O31662	PF01008	http://pfam.xfam.org/family/PF01008
O31663	PF01636	http://pfam.xfam.org/family/PF01636
O31666	PF00016	http://pfam.xfam.org/family/PF00016
O31669	PF03079	http://pfam.xfam.org/family/PF03079
O31672	PF01047	http://pfam.xfam.org/family/PF01047
O31673	PF00004	http://pfam.xfam.org/family/PF00004
O31684	PF09953	http://pfam.xfam.org/family/PF09953
O31691	PF03123	http://pfam.xfam.org/family/PF03123
O31716	PF00005	http://pfam.xfam.org/family/PF00005
O31717	PF02558	http://pfam.xfam.org/family/PF02558
O31741	PF01746	http://pfam.xfam.org/family/PF01746
O31749	PF00696	http://pfam.xfam.org/family/PF00696
O31760	PF00753	http://pfam.xfam.org/family/PF00753
O31761	PF00392	http://pfam.xfam.org/family/PF00392
O31768	PF11588	http://pfam.xfam.org/family/PF11588
O31771	PF13464	http://pfam.xfam.org/family/PF13464
O31774	PF12072	http://pfam.xfam.org/family/PF12072
O31777	PF00155	http://pfam.xfam.org/family/PF00155
O31782	PF00501	http://pfam.xfam.org/family/PF00501
O31856	PF01740	http://pfam.xfam.org/family/PF01740
O31875	PF14890	http://pfam.xfam.org/family/PF14890
O31892		
O31903	PF01368	http://pfam.xfam.org/family/PF01368
O31912	PF13229	http://pfam.xfam.org/family/PF13229
O31962		
O31989	PF06713	http://pfam.xfam.org/family/PF06713
O31993		
O32022		
O32033	PF00485	http://pfam.xfam.org/family/PF00485
O32038	PF02938	http://pfam.xfam.org/family/PF02938
O32039	PF03129	http://pfam.xfam.org/family/PF03129
O32049	PF13797	http://pfam.xfam.org/family/PF13797
O32052	PF02699	http://pfam.xfam.org/family/PF02699
O32053	PF01702	http://pfam.xfam.org/family/PF01702
O32076	PF01145	http://pfam.xfam.org/family/PF01145
O32082	PF05360	http://pfam.xfam.org/family/PF05360
O32104	PF02632	http://pfam.xfam.org/family/PF02632
O32113	PF01521	http://pfam.xfam.org/family/PF01521
O32119	PF01106	http://pfam.xfam.org/family/PF01106
O32129	PF16881	http://pfam.xfam.org/family/PF16881
O32132	PF08827	http://pfam.xfam.org/family/PF08827
O32144	PF01315	http://pfam.xfam.org/family/PF01315
O32151	PF00005	http://pfam.xfam.org/family/PF00005
O32157	PF01380	http://pfam.xfam.org/family/PF01380
O32162	PF01458	http://pfam.xfam.org/family/PF01458
O32163	PF01592	http://pfam.xfam.org/family/PF01592
O32164	PF00266	http://pfam.xfam.org/family/PF00266
O32165	PF01458	http://pfam.xfam.org/family/PF01458
O32169	PF00005	http://pfam.xfam.org/family/PF00005
O32173	PF10830	http://pfam.xfam.org/family/PF10830
O32175	PF03960	http://pfam.xfam.org/family/PF03960
O32178	PF00725	http://pfam.xfam.org/family/PF00725
O32213	PF01077	http://pfam.xfam.org/family/PF01077
O32222	PF02583	http://pfam.xfam.org/family/PF02583
O32224	PF02525	http://pfam.xfam.org/family/PF02525
O32231	PF17876	http://pfam.xfam.org/family/PF17876
O32259	PF02589	http://pfam.xfam.org/family/PF02589
O32264	PF00389	http://pfam.xfam.org/family/PF00389
O32294	PF18801	http://pfam.xfam.org/family/PF18801
O32504		
O32712		
O32723		
O33198	PF12555	http://pfam.xfam.org/family/PF12555
O33206	PF01740	http://pfam.xfam.org/family/PF01740
O33237		
O33263	PF00106	http://pfam.xfam.org/family/PF00106
O33289	PF00583	http://pfam.xfam.org/family/PF00583
O33298	PF12161	http://pfam.xfam.org/family/PF12161
O33329	PF01656	http://pfam.xfam.org/family/PF01656
O33332	PF02803	http://pfam.xfam.org/family/PF02803
O33361	PF01740	http://pfam.xfam.org/family/PF01740
O33600	PF13476	http://pfam.xfam.org/family/PF13476
O33618		
O33749	PF00361	http://pfam.xfam.org/family/PF00361
O33768	PF08264	http://pfam.xfam.org/family/PF08264
O33770	PF00155	http://pfam.xfam.org/family/PF00155
O33775	PF00815	http://pfam.xfam.org/family/PF00815
O33780	PF02403	http://pfam.xfam.org/family/PF02403
O34094	PF12103	http://pfam.xfam.org/family/PF12103
O34153		
O34154	PF02782	http://pfam.xfam.org/family/PF02782
O34206		
O34303	PF09563	http://pfam.xfam.org/family/PF09563
O34324	PF01134	http://pfam.xfam.org/family/PF01134
O34325	PF00990	http://pfam.xfam.org/family/PF00990
O34328	PF00625	http://pfam.xfam.org/family/PF00625
O34334	PF05163	http://pfam.xfam.org/family/PF05163
O34338	PF00005	http://pfam.xfam.org/family/PF00005
O34347	PF00764	http://pfam.xfam.org/family/PF00764
O34384	PF02342	http://pfam.xfam.org/family/PF02342
O34410	PF12033	http://pfam.xfam.org/family/PF12033
O34425	PF02800	http://pfam.xfam.org/family/PF02800
O34443	PF00156	http://pfam.xfam.org/family/PF00156
O34445	PF02620	http://pfam.xfam.org/family/PF02620
O34447	PF03741	http://pfam.xfam.org/family/PF03741
O34486	PF03323	http://pfam.xfam.org/family/PF03323
O34499	PF10282	http://pfam.xfam.org/family/PF10282
O34507	PF03793	http://pfam.xfam.org/family/PF03793
O34512	PF00005	http://pfam.xfam.org/family/PF00005
O34513	PF05636	http://pfam.xfam.org/family/PF05636
O34529	PF00365	http://pfam.xfam.org/family/PF00365
O34530	PF03193	http://pfam.xfam.org/family/PF03193
O34536	PF00583	http://pfam.xfam.org/family/PF00583
O34542	PF03475	http://pfam.xfam.org/family/PF03475
O34549	PF13921	http://pfam.xfam.org/family/PF13921
O34588	PF08796	http://pfam.xfam.org/family/PF08796
O34591	PF02779	http://pfam.xfam.org/family/PF02779
O34618	PF00324	http://pfam.xfam.org/family/PF00324
O34633	PF07849	http://pfam.xfam.org/family/PF07849
O34647	PF01381	http://pfam.xfam.org/family/PF01381
O34660	PF00171	http://pfam.xfam.org/family/PF00171
O34687	PF01783	http://pfam.xfam.org/family/PF01783
O34709	PF12802	http://pfam.xfam.org/family/PF12802
O34714	PF00190	http://pfam.xfam.org/family/PF00190
O34722	PF03781	http://pfam.xfam.org/family/PF03781
O34751	PF13684	http://pfam.xfam.org/family/PF13684
O34759	PF14169	http://pfam.xfam.org/family/PF14169
O34760	PF00753	http://pfam.xfam.org/family/PF00753
O34764	PF01747	http://pfam.xfam.org/family/PF01747
O34788	PF08240	http://pfam.xfam.org/family/PF08240
O34795		
O34810	PF07510	http://pfam.xfam.org/family/PF07510
O34812	PF16884	http://pfam.xfam.org/family/PF16884
O34824	PF02878	http://pfam.xfam.org/family/PF02878
O34832	PF01032	http://pfam.xfam.org/family/PF01032
O34833	PF05816	http://pfam.xfam.org/family/PF05816
O34859	PF02735	http://pfam.xfam.org/family/PF02735
O34860	PF01740	http://pfam.xfam.org/family/PF01740
O34863	PF00005	http://pfam.xfam.org/family/PF00005
O34872	PF00484	http://pfam.xfam.org/family/PF00484
O34904	PF13076	http://pfam.xfam.org/family/PF13076
O34909	PF13382	http://pfam.xfam.org/family/PF13382
O34924	PF05343	http://pfam.xfam.org/family/PF05343
O34948	PF14833	http://pfam.xfam.org/family/PF14833
O34949	PF01047	http://pfam.xfam.org/family/PF01047
O34962	PF03949	http://pfam.xfam.org/family/PF03949
O34967	PF01197	http://pfam.xfam.org/family/PF01197
O34968	PF11258	http://pfam.xfam.org/family/PF11258
O34979	PF00005	http://pfam.xfam.org/family/PF00005
O34981	PF08503	http://pfam.xfam.org/family/PF08503
O35004	PF04536	http://pfam.xfam.org/family/PF04536
O35019	PF06569	http://pfam.xfam.org/family/PF06569
O35033	PF04127	http://pfam.xfam.org/family/PF04127
O50147		
O50397	PF00881	http://pfam.xfam.org/family/PF00881
O50416	PF00300	http://pfam.xfam.org/family/PF00300
O50431	PF00724	http://pfam.xfam.org/family/PF00724
O50432	PF03551	http://pfam.xfam.org/family/PF03551
O50464		
O50508		
O50515	PF00381	http://pfam.xfam.org/family/PF00381
O52631	PF02800	http://pfam.xfam.org/family/PF02800
O52632	PF00162	http://pfam.xfam.org/family/PF00162
O52982		
O53083	PF01245	http://pfam.xfam.org/family/PF01245
O53148	PF02628	http://pfam.xfam.org/family/PF02628
O53154	PF00005	http://pfam.xfam.org/family/PF00005
O53165	PF00440	http://pfam.xfam.org/family/PF00440
O53181	PF02775	http://pfam.xfam.org/family/PF02775
O53203	PF05088	http://pfam.xfam.org/family/PF05088
O53213	PF00196	http://pfam.xfam.org/family/PF00196
O53298	PF09970	http://pfam.xfam.org/family/PF09970
O53310	PF00440	http://pfam.xfam.org/family/PF00440
O53321	PF12146	http://pfam.xfam.org/family/PF12146
O53329	PF13173	http://pfam.xfam.org/family/PF13173
O53343	PF03109	http://pfam.xfam.org/family/PF03109
