D5E6Y5	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
D5E7U0		
D5E895	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
D5E8U2		
D5E9H2	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
D5E9V6	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
D5E9V9		
D5E9Y3	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
D5EAE2	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
D5EB50	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
D5EBE9	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
D5EBU5	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
D5EBX8		
E2JA29		
F2Z5W8		
F2Z5Y7	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
F2Z5Z2		
F2Z692		
F2Z698		
F2Z6D2		
F2Z6F6	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
F2Z6G3	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
F6KV61		
F6KV62		
G2K046	BacWGSTdb	Genome Phylogenetic Analysis
G2K047	BacWGSTdb	Genome Phylogenetic Analysis
G3XD28	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
G3XD31		
G3XD71		
G5EB01	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
I6WXK4	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
I6WYU2	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
I6WZ58	BacWGSTdb	Genome Phylogenetic Analysis
I6WZG6	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
I6WZI4	BacWGSTdb	Genome Phylogenetic Analysis
I6WZK7	BacWGSTdb	Genome Phylogenetic Analysis
I6WZM9	BacWGSTdb	Genome Phylogenetic Analysis
I6WZS4	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
I6X540	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
I6X5C9	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
I6X5I7	BacWGSTdb	Genome Phylogenetic Analysis
I6X5T4	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
I6X6H8	BacWGSTdb	Genome Phylogenetic Analysis
I6X7G4	BacWGSTdb	Genome Phylogenetic Analysis
I6X7W8	BacWGSTdb	Genome Phylogenetic Analysis
I6X827	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
I6X8D2	BacWGSTdb	Genome Phylogenetic Analysis
I6X961	BacWGSTdb	Genome Phylogenetic Analysis
I6XF31	BacWGSTdb	Genome Phylogenetic Analysis
I6XF52	BacWGSTdb	Genome Phylogenetic Analysis
I6XF60	BacWGSTdb	Genome Phylogenetic Analysis
I6XHG6	BacWGSTdb	Genome Phylogenetic Analysis
I6XVZ6	BacWGSTdb	Genome Phylogenetic Analysis
I6XW38	BacWGSTdb	Genome Phylogenetic Analysis
I6XWB9	BacWGSTdb	Genome Phylogenetic Analysis
I6XZC4	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
I6Y1H7	BacWGSTdb	Genome Phylogenetic Analysis
I6Y231	BacWGSTdb	Genome Phylogenetic Analysis
I6Y242	BacWGSTdb	Genome Phylogenetic Analysis
I6Y2E2	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
I6Y2G3	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
I6Y2I9	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
I6Y3S9	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
I6Y3V3	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
I6Y4D2	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
I6Y4U9	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
I6Y4V2	BacWGSTdb	Genome Phylogenetic Analysis
I6Y748	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
I6Y778	BacWGSTdb	Genome Phylogenetic Analysis
I6Y7V6	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
I6Y897	BacWGSTdb	Genome Phylogenetic Analysis
I6Y9K2	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
I6Y9Q3	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
I6YA03	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
I6YA17	BacWGSTdb	Genome Phylogenetic Analysis
I6YA29	BacWGSTdb	Genome Phylogenetic Analysis
I6YAV3	BacWGSTdb	Genome Phylogenetic Analysis
I6YC91	BacWGSTdb	Genome Phylogenetic Analysis
I6YDN6	BacWGSTdb	Genome Phylogenetic Analysis
I6YF40	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
I6YG87	BacWGSTdb	Genome Phylogenetic Analysis
I6YHB0	BacWGSTdb	Genome Phylogenetic Analysis
I7FGY5		
J9R0U7		
K1VPX5		
K1VZL1		
K1W040		
K1W0W3		
K1W2U9		
K1W772		
K1W7L7		
K1WFA9		
K1WPM3		
K1WR40		
K1WSH3		
K1X2U2		
K1XE41		
K1XG38		
K4PDN9		
L0T2Z1	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
L0T905	BacWGSTdb	Genome Phylogenetic Analysis
L0TFC2	BacWGSTdb	Genome Phylogenetic Analysis
L7N653	BacWGSTdb	Genome Phylogenetic Analysis
L7N657	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
L7N663	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
L7N664	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
L7N668	BacWGSTdb	Genome Phylogenetic Analysis
L7N673	BacWGSTdb	Genome Phylogenetic Analysis
L7N675	BacWGSTdb	Genome Phylogenetic Analysis
L7N686	BacWGSTdb	Genome Phylogenetic Analysis
L7N690	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
L7N6A4	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
L7N6B0	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
L9UQ37		
N1UKI7		
O05223		
O05236	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O05251	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O05268	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O05310	BacWGSTdb	Genome Phylogenetic Analysis
O05312	BacWGSTdb	Genome Phylogenetic Analysis
O05389		
O05410		
O05436	BacWGSTdb	Genome Phylogenetic Analysis
O05442	BacWGSTdb	Genome Phylogenetic Analysis
O05450	BacWGSTdb	Genome Phylogenetic Analysis
O05456	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O05495		
O05518	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O05519	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O05520	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O05521	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O05582	BacWGSTdb	Genome Phylogenetic Analysis
O05634	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O05640	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O05641	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O05771	BacWGSTdb	Genome Phylogenetic Analysis
O05773	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O05777	BacWGSTdb	Genome Phylogenetic Analysis
O05780	BacWGSTdb	Genome Phylogenetic Analysis
O05823	BacWGSTdb	Genome Phylogenetic Analysis
O05828	BacWGSTdb	Genome Phylogenetic Analysis
O05853	,,BacWGSTdb	,,Genome Phylogenetic Analysis
O05855	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O05877	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O05981	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O05982	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O06137	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O06159	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O06170	BacWGSTdb	Genome Phylogenetic Analysis
O06194	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O06218	BacWGSTdb	Genome Phylogenetic Analysis
O06243	BacWGSTdb	Genome Phylogenetic Analysis
O06263	BacWGSTdb	Genome Phylogenetic Analysis
O06278	BacWGSTdb	Genome Phylogenetic Analysis
O06311	BacWGSTdb	Genome Phylogenetic Analysis
O06396	BacWGSTdb	Genome Phylogenetic Analysis
O06403	BacWGSTdb	Genome Phylogenetic Analysis
O06404	BacWGSTdb	Genome Phylogenetic Analysis
O06457	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O06476	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O06491	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O06492	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O06538	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O06597	BacWGSTdb	Genome Phylogenetic Analysis
O06604	BacWGSTdb	Genome Phylogenetic Analysis
O06611	BacWGSTdb	Genome Phylogenetic Analysis
O06614	BacWGSTdb	Genome Phylogenetic Analysis
O06802	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O06807	BacWGSTdb	Genome Phylogenetic Analysis
O06825	BacWGSTdb	Genome Phylogenetic Analysis
O06925		
O06974	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O06976	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O07012	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O07021	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O07180	BacWGSTdb	Genome Phylogenetic Analysis
O07181	BacWGSTdb	Genome Phylogenetic Analysis
O07196	BacWGSTdb	Genome Phylogenetic Analysis
O07198	BacWGSTdb	Genome Phylogenetic Analysis
O07227	BacWGSTdb	Genome Phylogenetic Analysis
O07235	BacWGSTdb	Genome Phylogenetic Analysis
O07239	BacWGSTdb	Genome Phylogenetic Analysis
O07255	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O07406	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O07411	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O07416	BacWGSTdb	Genome Phylogenetic Analysis
O07419	BacWGSTdb	Genome Phylogenetic Analysis
O07422	BacWGSTdb	Genome Phylogenetic Analysis
O07521	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O07542	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O07584	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O07596		
O07634		
O07636		
O07678		
O07717	BacWGSTdb	Genome Phylogenetic Analysis
O07720	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O07728	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O07806	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O07809	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O07853	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O08309	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O08314	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O08335		
O08357	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O08359	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O08394		
O24862	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O24870		
O24875	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O24895		
O24900		
O24904		
O24911		
O24916	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O24922	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O24934		
O24974		
O24978	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O25008	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O25029	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O25032	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O25047		
O25058		
O25066		
O25068		
O25121		
O25125		
O25130	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O25164		
O25170		
O25176	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O25196		
O25214		
O25235	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O25247		
O25252		
O25273		
O25284	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O25298	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O25308		
O25330		
O25395	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O25396	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O25400	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O25402	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O25436	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O25461		
O25466	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O25500	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O25510	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O25526	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O25547		
O25553		
O25595		
O25610	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O25616		
O25661		
O25664		
O25672		
O25695		
O25752		
O25806		
O25819	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O25852		
O25879	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O25953		
O26013		
O26019	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O26037		
O26046		
O26058		
O26090	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O26094	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O26098	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O26103	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O28471	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O30245	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O30409		
O31149	BacWGSTdb	Genome Phylogenetic Analysis
O31447		
O31458	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O31462	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O31487		
O31489	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O31501	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O31509	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O31540	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O31541	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O31544		
O31556		
O31567	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O31587	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O31592	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O31605	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O31609	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O31611	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O31612	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O31618	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O31622		
O31629	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O31644		
O31645		
O31646	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O31657		
O31662	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O31663	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O31666	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O31669	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O31672	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O31673	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O31684	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O31691		
O31716	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O31717	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O31741	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O31749	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O31760	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O31761	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O31768		
O31771		
O31774		
O31777	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O31782		
O31856		
O31875		
O31892		
O31903	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O31912		
O31962		
O31989		
O31993		
O32022		
O32033	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O32038	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O32039	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O32049		
O32052	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O32053	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O32076	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O32082		
O32104	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O32113	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O32119	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O32129	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O32132	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O32144	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O32151	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O32157	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O32162		
O32163	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O32164	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O32165		
O32169	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O32173		
O32175	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O32178		
O32213	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O32222	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O32224	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O32231	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O32259		
O32264	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O32294		
O32504		
O32712	BacWGSTdb	Genome Phylogenetic Analysis
O32723		
O33198	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O33206	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O33237	BacWGSTdb	Genome Phylogenetic Analysis
O33263	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O33289	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O33298	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O33329	BacWGSTdb	Genome Phylogenetic Analysis
O33332	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O33361	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O33600	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O33618		
O33749		
O33768	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O33770	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O33775	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O33780	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O34094		
O34153		
O34154	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O34206		
O34303		
O34324	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O34325		
O34328	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O34334	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O34338	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O34347	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O34384	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O34410		
O34425	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O34443	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O34445	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O34447	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O34486		
O34499	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O34507		
O34512	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O34513	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O34529	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O34530	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O34536	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O34542	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O34549		
O34588	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O34591	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O34618	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O34633		
O34647	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O34660	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O34687	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O34709	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O34714	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O34722		
O34751	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O34759		
O34760	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O34764	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O34788	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O34795		
O34810		
O34812	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O34824	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O34832	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O34833	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O34859	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O34860		
O34863	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O34872	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O34904		
O34909	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O34924	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O34948	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O34949	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
O34962	BacWGSTdb,,MSA	Genome Phylogenetic Analysis,,Multi-alignment of orthologs
