Protein	Accession	Accession.id
O05251	224308.Bsubs1_010100017136	https://string-db.org/network/224308.Bsubs1_010100017136
O05268	224308.Bsubs1_010100017431	https://string-db.org/network/224308.Bsubs1_010100017431
O05310	83332.Rv1209	https://string-db.org/network/83332.Rv1209
O05312	83332.Rv1211	https://string-db.org/network/83332.Rv1211
O05389	224308.Bsubs1_010100015176	https://string-db.org/network/224308.Bsubs1_010100015176
O05410	224308.Bsubs1_010100014671	https://string-db.org/network/224308.Bsubs1_010100014671
O05436	83332.Rv3909	https://string-db.org/network/83332.Rv3909
O05442	83332.Rv3903c	https://string-db.org/network/83332.Rv3903c
O05450	83332.Rv3894c	https://string-db.org/network/83332.Rv3894c
O05456	83332.Rv3888c	https://string-db.org/network/83332.Rv3888c
O05495	224308.Bsubs1_010100003208	https://string-db.org/network/224308.Bsubs1_010100003208
O05518	224308.Bsubs1_010100003328	https://string-db.org/network/224308.Bsubs1_010100003328
O05519	224308.Bsubs1_010100003333	https://string-db.org/network/224308.Bsubs1_010100003333
O05520	224308.Bsubs1_010100003338	https://string-db.org/network/224308.Bsubs1_010100003338
O05521	224308.Bsubs1_010100003343	https://string-db.org/network/224308.Bsubs1_010100003343
O05582	83332.Rv0999	https://string-db.org/network/83332.Rv0999
O05634	330779.Saci_0585	https://string-db.org/network/330779.Saci_0585
O05640	330779.Saci_0578	https://string-db.org/network/330779.Saci_0578
O05641	330779.Saci_0577	https://string-db.org/network/330779.Saci_0577
O05771		
O05773	83332.Rv3094c	https://string-db.org/network/83332.Rv3094c
O05777	83332.Rv3099c	https://string-db.org/network/83332.Rv3099c
O05780	83332.Rv3103c	https://string-db.org/network/83332.Rv3103c
O05823	83332.Rv2375	https://string-db.org/network/83332.Rv2375
O05828	83332.Rv2370c	https://string-db.org/network/83332.Rv2370c
O05853	83332.Rv3213c	https://string-db.org/network/83332.Rv3213c
O05855	83332.Rv3211	https://string-db.org/network/83332.Rv3211
O05877	83332.Rv3232c	https://string-db.org/network/83332.Rv3232c
O05981	330779.Saci_0571	https://string-db.org/network/330779.Saci_0571
O05982	330779.Saci_0570	https://string-db.org/network/330779.Saci_0570
O06137	83332.Rv1620c	https://string-db.org/network/83332.Rv1620c
O06159	83332.Rv2495c	https://string-db.org/network/83332.Rv2495c
O06170	83332.Rv2507	https://string-db.org/network/83332.Rv2507
O06194	83332.Rv2619c	https://string-db.org/network/83332.Rv2619c
O06218	83332.Rv2159c	https://string-db.org/network/83332.Rv2159c
O06243	83332.Rv2132	https://string-db.org/network/83332.Rv2132
O06263	83332.Rv3446c	https://string-db.org/network/83332.Rv3446c
O06278	83332.Rv3604c	https://string-db.org/network/83332.Rv3604c
O06311	83332.Rv0361	https://string-db.org/network/83332.Rv0361
O06396	83332.Rv0530	https://string-db.org/network/83332.Rv0530
O06403		
O06404	83332.Rv0538	https://string-db.org/network/83332.Rv0538
O06457	273057.SSO1065	https://string-db.org/network/273057.SSO1065
O06476	224308.Bsubs1_010100004128	https://string-db.org/network/224308.Bsubs1_010100004128
O06491	224308.Bsubs1_010100003773	https://string-db.org/network/224308.Bsubs1_010100003773
O06492	224308.Bsubs1_010100003768	https://string-db.org/network/224308.Bsubs1_010100003768
O06538	83332.Rv1138c	https://string-db.org/network/83332.Rv1138c
O06597	83332.Rv1593c	https://string-db.org/network/83332.Rv1593c
O06604	83332.Rv1586c	https://string-db.org/network/83332.Rv1586c
O06611	83332.Rv1579c	https://string-db.org/network/83332.Rv1579c
O06614	83332.Rv1576c	https://string-db.org/network/83332.Rv1576c
O06802	83332.Rv1769	https://string-db.org/network/83332.Rv1769
O06807	83332.Rv1453	https://string-db.org/network/83332.Rv1453
O06825	83332.Rv1433	https://string-db.org/network/83332.Rv1433
O06925		
O06974	224308.Bsubs1_010100018826	https://string-db.org/network/224308.Bsubs1_010100018826
O06976	224308.Bsubs1_010100018816	https://string-db.org/network/224308.Bsubs1_010100018816
O07012	224308.Bsubs1_010100018506	https://string-db.org/network/224308.Bsubs1_010100018506
O07021	224308.Bsubs1_010100018461	https://string-db.org/network/224308.Bsubs1_010100018461
O07180		
O07181		
O07196	83332.Rv2694c	https://string-db.org/network/83332.Rv2694c
O07198		
O07227	83332.Rv0300	https://string-db.org/network/83332.Rv0300
O07235	83332.Rv0308	https://string-db.org/network/83332.Rv0308
O07239	83332.Rv0312	https://string-db.org/network/83332.Rv0312
O07255	83332.Rv0331	https://string-db.org/network/83332.Rv0331
O07406	83332.Rv0161	https://string-db.org/network/83332.Rv0161
O07411	83332.Rv0166	https://string-db.org/network/83332.Rv0166
O07416	83332.Rv0172	https://string-db.org/network/83332.Rv0172
O07419	83332.Rv0175	https://string-db.org/network/83332.Rv0175
O07422	83332.Rv0178	https://string-db.org/network/83332.Rv0178
O07521	224308.Bsubs1_010100005521	https://string-db.org/network/224308.Bsubs1_010100005521
O07542	224308.Bsubs1_010100005456	https://string-db.org/network/224308.Bsubs1_010100005456
O07584	224308.Bsubs1_010100005336	https://string-db.org/network/224308.Bsubs1_010100005336
O07596	224308.Bsubs1_010100005391	https://string-db.org/network/224308.Bsubs1_010100005391
O07634	224308.Bsubs1_010100008196	https://string-db.org/network/224308.Bsubs1_010100008196
O07636	224308.Bsubs1_010100008206	https://string-db.org/network/224308.Bsubs1_010100008206
O07678	85962.HP1068	https://string-db.org/network/85962.HP1068
O07717	83332.Rv1916	https://string-db.org/network/83332.Rv1916
O07720	83332.Rv1913	https://string-db.org/network/83332.Rv1913
O07728	83332.Rv1904	https://string-db.org/network/83332.Rv1904
O07806	83332.Rv3817	https://string-db.org/network/83332.Rv3817
O07809	83332.Rv3814c	https://string-db.org/network/83332.Rv3814c
O07853	330779.Saci_1310	https://string-db.org/network/330779.Saci_1310
O08309	272562.CA_C0518	https://string-db.org/network/272562.CA_C0518
O08314	85962.HP0281	https://string-db.org/network/85962.HP0281
O08335	224308.Bsubs1_010100014846	https://string-db.org/network/224308.Bsubs1_010100014846
O08357	330779.Saci_1593	https://string-db.org/network/330779.Saci_1593
O08359	330779.Saci_1597	https://string-db.org/network/330779.Saci_1597
O08394	224308.Bsubs1_010100004068	https://string-db.org/network/224308.Bsubs1_010100004068
O24862	85962.HP0017	https://string-db.org/network/85962.HP0017
O24870		
O24875	85962.HP0033	https://string-db.org/network/85962.HP0033
O24895	85962.HP0054	https://string-db.org/network/85962.HP0054
O24900	85962.HP0060	https://string-db.org/network/85962.HP0060
O24904	85962.HP0064	https://string-db.org/network/85962.HP0064
O24911	85962.HP0082	https://string-db.org/network/85962.HP0082
O24916	85962.HP0090	https://string-db.org/network/85962.HP0090
O24922	85962.HP0096	https://string-db.org/network/85962.HP0096
O24934	85962.HP0112	https://string-db.org/network/85962.HP0112
O24974	85962.HP0167	https://string-db.org/network/85962.HP0167
O24978	85962.HP0173	https://string-db.org/network/85962.HP0173
O25008	85962.HP0220	https://string-db.org/network/85962.HP0220
O25029	85962.HP0247	https://string-db.org/network/85962.HP0247
O25032	85962.HP0250	https://string-db.org/network/85962.HP0250
O25047	85962.HP0268	https://string-db.org/network/85962.HP0268
O25058	85962.HP0282	https://string-db.org/network/85962.HP0282
O25066	85962.HP0293	https://string-db.org/network/85962.HP0293
O25068	85962.HP0295	https://string-db.org/network/85962.HP0295
O25121	85962.HP0354	https://string-db.org/network/85962.HP0354
O25125		
O25130	85962.HP0366	https://string-db.org/network/85962.HP0366
O25164	85962.HP0408	https://string-db.org/network/85962.HP0408
O25170	85962.HP0415	https://string-db.org/network/85962.HP0415
O25176	85962.HP0422	https://string-db.org/network/85962.HP0422
O25196	85962.HP0448	https://string-db.org/network/85962.HP0448
O25214	85962.HP0468	https://string-db.org/network/85962.HP0468
O25235	85962.HP0493	https://string-db.org/network/85962.HP0493
O25247	85962.HP0506	https://string-db.org/network/85962.HP0506
O25252	85962.HP0513	https://string-db.org/network/85962.HP0513
O25273	85962.HP0540	https://string-db.org/network/85962.HP0540
O25284	85962.HP0558	https://string-db.org/network/85962.HP0558
O25298	85962.HP0574	https://string-db.org/network/85962.HP0574
O25308	85962.HP0586	https://string-db.org/network/85962.HP0586
O25330	85962.HP0609	https://string-db.org/network/85962.HP0609
O25395	85962.HP0686	https://string-db.org/network/85962.HP0686
O25396	85962.HP0687	https://string-db.org/network/85962.HP0687
O25400	85962.HP0693	https://string-db.org/network/85962.HP0693
O25402	85962.HP0695	https://string-db.org/network/85962.HP0695
O25436	85962.HP0736	https://string-db.org/network/85962.HP0736
O25461	85962.HP0766	https://string-db.org/network/85962.HP0766
O25466	85962.HP0775	https://string-db.org/network/85962.HP0775
O25500	85962.HP0826	https://string-db.org/network/85962.HP0826
O25510	85962.HP0839	https://string-db.org/network/85962.HP0839
O25526	85962.HP0855	https://string-db.org/network/85962.HP0855
O25547	85962.HP0880	https://string-db.org/network/85962.HP0880
O25553	85962.HP0893	https://string-db.org/network/85962.HP0893
O25595	85962.HP0941	https://string-db.org/network/85962.HP0941
O25610	85962.HP0956	https://string-db.org/network/85962.HP0956
O25616	85962.HP0963	https://string-db.org/network/85962.HP0963
O25661	85962.HP1017	https://string-db.org/network/85962.HP1017
O25664	85962.HP1020	https://string-db.org/network/85962.HP1020
O25672	85962.HP1028	https://string-db.org/network/85962.HP1028
O25695	85962.HP1055	https://string-db.org/network/85962.HP1055
O25752	85962.HP1127	https://string-db.org/network/85962.HP1127
O25806	85962.HP1198	https://string-db.org/network/85962.HP1198
O25819	85962.HP1220	https://string-db.org/network/85962.HP1220
O25852	85962.HP1262	https://string-db.org/network/85962.HP1262
O25879	85962.HP1300	https://string-db.org/network/85962.HP1300
O25953	85962.HP1403	https://string-db.org/network/85962.HP1403
O26013	85962.HP1478	https://string-db.org/network/85962.HP1478
O26019	85962.HP1485	https://string-db.org/network/85962.HP1485
O26037	85962.HP1507	https://string-db.org/network/85962.HP1507
O26046	85962.HP1517	https://string-db.org/network/85962.HP1517
O26058	85962.HP1530	https://string-db.org/network/85962.HP1530
O26090	85962.HP1570	https://string-db.org/network/85962.HP1570
O26094	85962.HP1574	https://string-db.org/network/85962.HP1574
O26098	85962.HP1578	https://string-db.org/network/85962.HP1578
O26103	85962.HP1583	https://string-db.org/network/85962.HP1583
O28471	224325.AF1804	https://string-db.org/network/224325.AF1804
O30245	224325.AF2426	https://string-db.org/network/224325.AF2426
O30409		
O31149	169963.lmo1003	https://string-db.org/network/169963.lmo1003
O31447	224308.Bsubs1_010100001223	https://string-db.org/network/224308.Bsubs1_010100001223
O31458	224308.Bsubs1_010100001303	https://string-db.org/network/224308.Bsubs1_010100001303
O31462	224308.Bsubs1_010100001323	https://string-db.org/network/224308.Bsubs1_010100001323
O31487	224308.Bsubs1_010100002433	https://string-db.org/network/224308.Bsubs1_010100002433
O31489	224308.Bsubs1_010100002703	https://string-db.org/network/224308.Bsubs1_010100002703
O31501	224308.Bsubs1_010100003788	https://string-db.org/network/224308.Bsubs1_010100003788
O31509	224308.Bsubs1_010100003858	https://string-db.org/network/224308.Bsubs1_010100003858
O31540	224308.Bsubs1_010100004048	https://string-db.org/network/224308.Bsubs1_010100004048
O31541	224308.Bsubs1_010100004053	https://string-db.org/network/224308.Bsubs1_010100004053
O31544	224308.Bsubs1_010100004458	https://string-db.org/network/224308.Bsubs1_010100004458
O31556	224308.Bsubs1_010100004533	https://string-db.org/network/224308.Bsubs1_010100004533
O31567	224308.Bsubs1_010100004678	https://string-db.org/network/224308.Bsubs1_010100004678
O31587	224308.Bsubs1_010100004918	https://string-db.org/network/224308.Bsubs1_010100004918
O31592	224308.Bsubs1_010100004983	https://string-db.org/network/224308.Bsubs1_010100004983
O31605	224308.Bsubs1_010100006376	https://string-db.org/network/224308.Bsubs1_010100006376
O31609	224308.Bsubs1_010100006406	https://string-db.org/network/224308.Bsubs1_010100006406
O31611	224308.Bsubs1_010100006416	https://string-db.org/network/224308.Bsubs1_010100006416
O31612	224308.Bsubs1_010100006421	https://string-db.org/network/224308.Bsubs1_010100006421
O31618	224308.Bsubs1_010100006461	https://string-db.org/network/224308.Bsubs1_010100006461
O31622	224308.Bsubs1_010100006481	https://string-db.org/network/224308.Bsubs1_010100006481
O31629	224308.Bsubs1_010100006546	https://string-db.org/network/224308.Bsubs1_010100006546
O31644	224308.Bsubs1_010100006636	https://string-db.org/network/224308.Bsubs1_010100006636
O31645	224308.Bsubs1_010100006641	https://string-db.org/network/224308.Bsubs1_010100006641
O31646	224308.Bsubs1_010100006646	https://string-db.org/network/224308.Bsubs1_010100006646
O31657	224308.Bsubs1_010100007471	https://string-db.org/network/224308.Bsubs1_010100007471
O31662	224308.Bsubs1_010100007511	https://string-db.org/network/224308.Bsubs1_010100007511
O31663	224308.Bsubs1_010100007516	https://string-db.org/network/224308.Bsubs1_010100007516
O31666	224308.Bsubs1_010100007531	https://string-db.org/network/224308.Bsubs1_010100007531
O31669	224308.Bsubs1_010100007546	https://string-db.org/network/224308.Bsubs1_010100007546
O31672	224308.Bsubs1_010100007571	https://string-db.org/network/224308.Bsubs1_010100007571
O31673	224308.Bsubs1_010100007586	https://string-db.org/network/224308.Bsubs1_010100007586
O31684	224308.Bsubs1_010100007651	https://string-db.org/network/224308.Bsubs1_010100007651
O31691	224308.Bsubs1_010100007706	https://string-db.org/network/224308.Bsubs1_010100007706
O31716	224308.Bsubs1_010100008001	https://string-db.org/network/224308.Bsubs1_010100008001
O31717	224308.Bsubs1_010100008006	https://string-db.org/network/224308.Bsubs1_010100008006
O31741	224308.Bsubs1_010100008836	https://string-db.org/network/224308.Bsubs1_010100008836
O31749	224308.Bsubs1_010100009101	https://string-db.org/network/224308.Bsubs1_010100009101
O31760	224308.Bsubs1_010100009241	https://string-db.org/network/224308.Bsubs1_010100009241
O31761	224308.Bsubs1_010100009261	https://string-db.org/network/224308.Bsubs1_010100009261
O31768	224308.Bsubs1_010100009291	https://string-db.org/network/224308.Bsubs1_010100009291
O31771		
O31774	224308.Bsubs1_010100009331	https://string-db.org/network/224308.Bsubs1_010100009331
O31777	224308.Bsubs1_010100009351	https://string-db.org/network/224308.Bsubs1_010100009351
O31782	224308.Bsubs1_010100009466	https://string-db.org/network/224308.Bsubs1_010100009466
O31856	224308.Bsubs1_010100010736	https://string-db.org/network/224308.Bsubs1_010100010736
O31875	224308.Bsubs1_010100011096	https://string-db.org/network/224308.Bsubs1_010100011096
O31892	224308.Bsubs1_010100011181	https://string-db.org/network/224308.Bsubs1_010100011181
O31903	224308.Bsubs1_010100011241	https://string-db.org/network/224308.Bsubs1_010100011241
O31912	224308.Bsubs1_010100011291	https://string-db.org/network/224308.Bsubs1_010100011291
O31962	224308.Bsubs1_010100011676	https://string-db.org/network/224308.Bsubs1_010100011676
O31989	224308.Bsubs1_010100011831	https://string-db.org/network/224308.Bsubs1_010100011831
O31993	224308.Bsubs1_010100011851	https://string-db.org/network/224308.Bsubs1_010100011851
O32022	224308.Bsubs1_010100013651	https://string-db.org/network/224308.Bsubs1_010100013651
O32033	224308.Bsubs1_010100014931	https://string-db.org/network/224308.Bsubs1_010100014931
O32038	224308.Bsubs1_010100015061	https://string-db.org/network/224308.Bsubs1_010100015061
O32039	224308.Bsubs1_010100015066	https://string-db.org/network/224308.Bsubs1_010100015066
O32049	224308.Bsubs1_010100015116	https://string-db.org/network/224308.Bsubs1_010100015116
O32052	224308.Bsubs1_010100015136	https://string-db.org/network/224308.Bsubs1_010100015136
O32053	224308.Bsubs1_010100015141	https://string-db.org/network/224308.Bsubs1_010100015141
O32076	224308.Bsubs1_010100016866	https://string-db.org/network/224308.Bsubs1_010100016866
O32082	224308.Bsubs1_010100016916	https://string-db.org/network/224308.Bsubs1_010100016916
O32104	224308.Bsubs1_010100017391	https://string-db.org/network/224308.Bsubs1_010100017391
O32113	224308.Bsubs1_010100017456	https://string-db.org/network/224308.Bsubs1_010100017456
O32119	224308.Bsubs1_010100017486	https://string-db.org/network/224308.Bsubs1_010100017486
O32129	224308.Bsubs1_010100017541	https://string-db.org/network/224308.Bsubs1_010100017541
O32132	224308.Bsubs1_010100017556	https://string-db.org/network/224308.Bsubs1_010100017556
O32144	224308.Bsubs1_010100017621	https://string-db.org/network/224308.Bsubs1_010100017621
O32151	224308.Bsubs1_010100017661	https://string-db.org/network/224308.Bsubs1_010100017661
O32157	224308.Bsubs1_010100017691	https://string-db.org/network/224308.Bsubs1_010100017691
O32162	224308.Bsubs1_010100017726	https://string-db.org/network/224308.Bsubs1_010100017726
O32163	224308.Bsubs1_010100017731	https://string-db.org/network/224308.Bsubs1_010100017731
O32164	224308.Bsubs1_010100017736	https://string-db.org/network/224308.Bsubs1_010100017736
O32165	224308.Bsubs1_010100017741	https://string-db.org/network/224308.Bsubs1_010100017741
O32169	224308.Bsubs1_010100017771	https://string-db.org/network/224308.Bsubs1_010100017771
O32173	224308.Bsubs1_010100017791	https://string-db.org/network/224308.Bsubs1_010100017791
O32175	224308.Bsubs1_010100017801	https://string-db.org/network/224308.Bsubs1_010100017801
O32178	224308.Bsubs1_010100017816	https://string-db.org/network/224308.Bsubs1_010100017816
O32213	224308.Bsubs1_010100018151	https://string-db.org/network/224308.Bsubs1_010100018151
O32222	224308.Bsubs1_010100018196	https://string-db.org/network/224308.Bsubs1_010100018196
O32224	224308.Bsubs1_010100018206	https://string-db.org/network/224308.Bsubs1_010100018206
O32231	224308.Bsubs1_010100018241	https://string-db.org/network/224308.Bsubs1_010100018241
O32259	224308.Bsubs1_010100018456	https://string-db.org/network/224308.Bsubs1_010100018456
O32264	224308.Bsubs1_010100018781	https://string-db.org/network/224308.Bsubs1_010100018781
O32294	224308.Bsubs1_010100021741	https://string-db.org/network/224308.Bsubs1_010100021741
O32504	243230.DR_A0346	https://string-db.org/network/243230.DR_A0346
O32712		
O32723		
O33198	83332.Rv1697	https://string-db.org/network/83332.Rv1697
O33206	83332.Rv1707	https://string-db.org/network/83332.Rv1707
O33237	83332.Rv2732c	https://string-db.org/network/83332.Rv2732c
O33263	83332.Rv2129c	https://string-db.org/network/83332.Rv2129c
O33289	83332.Rv2747	https://string-db.org/network/83332.Rv2747
O33298	83332.Rv2756c	https://string-db.org/network/83332.Rv2756c
O33329	83332.Rv2787	https://string-db.org/network/83332.Rv2787
O33332	83332.Rv2790c	https://string-db.org/network/83332.Rv2790c
O33361	83332.Rv0516c	https://string-db.org/network/83332.Rv0516c
O33600	330779.Saci_0051	https://string-db.org/network/330779.Saci_0051
O33618	396513.Sca_0998	https://string-db.org/network/396513.Sca_0998
O33749	32049.SYNPCC7002_A0172	https://string-db.org/network/32049.SYNPCC7002_A0172
O33768	273057.SSO0589	https://string-db.org/network/273057.SSO0589
O33770	273057.SSO0592	https://string-db.org/network/273057.SSO0592
O33775	273057.SSO0599	https://string-db.org/network/273057.SSO0599
O33780	273057.SSO0602	https://string-db.org/network/273057.SSO0602
O34094	189518.LA_2637	https://string-db.org/network/189518.LA_2637
O34153		
O34154	226185.EF1929	https://string-db.org/network/226185.EF1929
O34206		
O34303	224308.Bsubs1_010100003438	https://string-db.org/network/224308.Bsubs1_010100003438
O34324	224308.Bsubs1_010100004503	https://string-db.org/network/224308.Bsubs1_010100004503
O34325	224308.Bsubs1_010100016176	https://string-db.org/network/224308.Bsubs1_010100016176
O34328	224308.Bsubs1_010100008661	https://string-db.org/network/224308.Bsubs1_010100008661
O34334	224308.Bsubs1_010100006856	https://string-db.org/network/224308.Bsubs1_010100006856
O34338	224308.Bsubs1_010100016736	https://string-db.org/network/224308.Bsubs1_010100016736
O34347	224308.Bsubs1_010100016071	https://string-db.org/network/224308.Bsubs1_010100016071
O34384	224308.Bsubs1_010100001603	https://string-db.org/network/224308.Bsubs1_010100001603
O34410	85962.HP1116	https://string-db.org/network/85962.HP1116
O34425	224308.Bsubs1_010100015831	https://string-db.org/network/224308.Bsubs1_010100015831
O34443	224308.Bsubs1_010100015091	https://string-db.org/network/224308.Bsubs1_010100015091
O34445	224308.Bsubs1_010100008336	https://string-db.org/network/224308.Bsubs1_010100008336
O34447	224308.Bsubs1_010100001608	https://string-db.org/network/224308.Bsubs1_010100001608
O34486	224308.Bsubs1_010100004338	https://string-db.org/network/224308.Bsubs1_010100004338
O34499	224308.Bsubs1_010100007211	https://string-db.org/network/224308.Bsubs1_010100007211
O34507	224308.Bsubs1_010100008706	https://string-db.org/network/224308.Bsubs1_010100008706
O34512	224308.Bsubs1_010100004158	https://string-db.org/network/224308.Bsubs1_010100004158
O34513	224308.Bsubs1_010100008326	https://string-db.org/network/224308.Bsubs1_010100008326
O34529	224308.Bsubs1_010100015926	https://string-db.org/network/224308.Bsubs1_010100015926
O34530	224308.Bsubs1_010100008711	https://string-db.org/network/224308.Bsubs1_010100008711
O34536	224308.Bsubs1_010100004168	https://string-db.org/network/224308.Bsubs1_010100004168
O34542	224308.Bsubs1_010100004273	https://string-db.org/network/224308.Bsubs1_010100004273
O34549	224308.Bsubs1_010100008346	https://string-db.org/network/224308.Bsubs1_010100008346
O34588	224308.Bsubs1_010100007836	https://string-db.org/network/224308.Bsubs1_010100007836
O34591	224308.Bsubs1_010100004493	https://string-db.org/network/224308.Bsubs1_010100004493
O34618	224308.Bsubs1_010100016621	https://string-db.org/network/224308.Bsubs1_010100016621
O34633	224308.Bsubs1_010100006791	https://string-db.org/network/224308.Bsubs1_010100006791
O34647	224308.Bsubs1_010100010396	https://string-db.org/network/224308.Bsubs1_010100010396
O34660	224308.Bsubs1_010100010661	https://string-db.org/network/224308.Bsubs1_010100010661
O34687	224308.Bsubs1_010100008341	https://string-db.org/network/224308.Bsubs1_010100008341
O34709	224308.Bsubs1_010100018356	https://string-db.org/network/224308.Bsubs1_010100018356
O34714	224308.Bsubs1_010100018051	https://string-db.org/network/224308.Bsubs1_010100018051
O34722	224308.Bsubs1_010100004188	https://string-db.org/network/224308.Bsubs1_010100004188
O34751	224308.Bsubs1_010100008741	https://string-db.org/network/224308.Bsubs1_010100008741
O34759	224308.Bsubs1_010100003523	https://string-db.org/network/224308.Bsubs1_010100003523
O34760	224308.Bsubs1_010100016301	https://string-db.org/network/224308.Bsubs1_010100016301
O34764	224308.Bsubs1_010100008616	https://string-db.org/network/224308.Bsubs1_010100008616
O34788	224308.Bsubs1_010100003503	https://string-db.org/network/224308.Bsubs1_010100003503
O34795	224308.Bsubs1_010100001048	https://string-db.org/network/224308.Bsubs1_010100001048
O34810	85962.HP1409	https://string-db.org/network/85962.HP1409
O34812	224308.Bsubs1_010100004173	https://string-db.org/network/224308.Bsubs1_010100004173
O34824	224308.Bsubs1_010100001008	https://string-db.org/network/224308.Bsubs1_010100001008
O34832	224308.Bsubs1_010100004198	https://string-db.org/network/224308.Bsubs1_010100004198
O34833	224308.Bsubs1_010100001618	https://string-db.org/network/224308.Bsubs1_010100001618
O34859	224308.Bsubs1_010100007431	https://string-db.org/network/224308.Bsubs1_010100007431
O34860	224308.Bsubs1_010100007311	https://string-db.org/network/224308.Bsubs1_010100007311
O34863	224308.Bsubs1_010100019026	https://string-db.org/network/224308.Bsubs1_010100019026
O34872	224308.Bsubs1_010100016701	https://string-db.org/network/224308.Bsubs1_010100016701
O34904	224308.Bsubs1_010100003613	https://string-db.org/network/224308.Bsubs1_010100003613
O34909	224308.Bsubs1_010100003708	https://string-db.org/network/224308.Bsubs1_010100003708
O34924	224308.Bsubs1_010100016286	https://string-db.org/network/224308.Bsubs1_010100016286
O34948	224308.Bsubs1_010100007751	https://string-db.org/network/224308.Bsubs1_010100007751
O34949	224308.Bsubs1_010100007391	https://string-db.org/network/224308.Bsubs1_010100007391
O34962	224308.Bsubs1_010100015941	https://string-db.org/network/224308.Bsubs1_010100015941
O34967	224308.Bsubs1_010100016706	https://string-db.org/network/224308.Bsubs1_010100016706
O34968	224308.Bsubs1_010100003713	https://string-db.org/network/224308.Bsubs1_010100003713
O34979	224308.Bsubs1_010100018066	https://string-db.org/network/224308.Bsubs1_010100018066
O34981	224308.Bsubs1_010100007876	https://string-db.org/network/224308.Bsubs1_010100007876
O35004	224308.Bsubs1_010100003483	https://string-db.org/network/224308.Bsubs1_010100003483
O35019	224308.Bsubs1_010100004378	https://string-db.org/network/224308.Bsubs1_010100004378
O35033	224308.Bsubs1_010100008671	https://string-db.org/network/224308.Bsubs1_010100008671
O50147	262724.TTC1541	https://string-db.org/network/262724.TTC1541
O50397	83332.Rv3368c	https://string-db.org/network/83332.Rv3368c
O50416	83332.Rv3390	https://string-db.org/network/83332.Rv3390
O50431	83332.Rv1175c	https://string-db.org/network/83332.Rv1175c
O50432	83332.Rv1176c	https://string-db.org/network/83332.Rv1176c
O50464	83332.Rv1249c	https://string-db.org/network/83332.Rv1249c
O50508	100226.SCO5834	https://string-db.org/network/100226.SCO5834
O50515	100226.SCO5841	https://string-db.org/network/100226.SCO5841
O52631	272562.CA_C0709	https://string-db.org/network/272562.CA_C0709
O52632	272562.CA_C0710	https://string-db.org/network/272562.CA_C0710
O52982	316385.ECDH10B_2802	https://string-db.org/network/316385.ECDH10B_2802
O53083	169963.lmo1787	https://string-db.org/network/169963.lmo1787
O53148	83332.Rv1456c	https://string-db.org/network/83332.Rv1456c
O53154	83332.Rv1463	https://string-db.org/network/83332.Rv1463
O53165	83332.Rv1474c	https://string-db.org/network/83332.Rv1474c
O53181	83332.Rv2454c	https://string-db.org/network/83332.Rv2454c
O53203	83332.Rv2476c	https://string-db.org/network/83332.Rv2476c
O53213	83332.Rv2488c	https://string-db.org/network/83332.Rv2488c
O53298	83332.Rv3081	https://string-db.org/network/83332.Rv3081
O53310	83332.Rv3160c	https://string-db.org/network/83332.Rv3160c
O53321	83332.Rv3171c	https://string-db.org/network/83332.Rv3171c
O53329	83332.Rv3179	https://string-db.org/network/83332.Rv3179
O53343	83332.Rv3197	https://string-db.org/network/83332.Rv3197
O53346	83332.Rv3200c	https://string-db.org/network/83332.Rv3200c
O53353	83332.Rv3260c	https://string-db.org/network/83332.Rv3260c
O53360	83332.Rv3308	https://string-db.org/network/83332.Rv3308
O53362	83332.Rv3311	https://string-db.org/network/83332.Rv3311
O53399	83332.Rv1051c	https://string-db.org/network/83332.Rv1051c
O53406	83332.Rv1058	https://string-db.org/network/83332.Rv1058
O53417	83332.Rv1069c	https://string-db.org/network/83332.Rv1069c
O53469	83332.Rv2023c	https://string-db.org/network/83332.Rv2023c
O53493	83332.Rv2051c	https://string-db.org/network/83332.Rv2051c
O53509	83332.Rv2175c	https://string-db.org/network/83332.Rv2175c
O53512	83332.Rv2178c	https://string-db.org/network/83332.Rv2178c
O53521	83332.Rv2187	https://string-db.org/network/83332.Rv2187
O53531	83332.Rv2257c	https://string-db.org/network/83332.Rv2257c
O53532	83332.Rv2258c	https://string-db.org/network/83332.Rv2258c
O53547	83332.Rv3502c	https://string-db.org/network/83332.Rv3502c
O53564	83332.Rv3519	https://string-db.org/network/83332.Rv3519
O53578	83332.Rv3799c	https://string-db.org/network/83332.Rv3799c
O53579		
O53580	83332.Rv3801c	https://string-db.org/network/83332.Rv3801c
O53598	83332.Rv3920c	https://string-db.org/network/83332.Rv3920c
O53611	83332.Rv0066c	https://string-db.org/network/83332.Rv0066c
O53622	83332.Rv0077c	https://string-db.org/network/83332.Rv0077c
O53641	83332.Rv0158	https://string-db.org/network/83332.Rv0158
O53672	83332.Rv0250c	https://string-db.org/network/83332.Rv0250c
O53673	83332.Rv0251c	https://string-db.org/network/83332.Rv0251c
O53718	83332.Rv0383c	https://string-db.org/network/83332.Rv0383c
O53777	83332.Rv0580c	https://string-db.org/network/83332.Rv0580c
O53789	83332.Rv0681	https://string-db.org/network/83332.Rv0681
O53834		
O53842		
O53857	83332.Rv0845	https://string-db.org/network/83332.Rv0845
O53858		
O53900	83332.Rv0987	https://string-db.org/network/83332.Rv0987
O53901	83332.Rv1527c	https://string-db.org/network/83332.Rv1527c
